mpath,step_modded,revision,Layer,Head,n_params,n_layers,mean_1back,mean_first
EleutherAI/pythia-410m,257,step256,1,1,405334016,24,0.12643060847758886,0.1647206289475565
EleutherAI/pythia-410m,257,step256,1,2,405334016,24,0.12451022374513625,0.16342911413414876
EleutherAI/pythia-410m,257,step256,1,3,405334016,24,0.12584085429685785,0.16372267496925927
EleutherAI/pythia-410m,257,step256,1,4,405334016,24,0.12320818028807098,0.16274458315368884
EleutherAI/pythia-410m,257,step256,1,5,405334016,24,0.12361687079474729,0.16663406053753763
EleutherAI/pythia-410m,257,step256,1,6,405334016,24,0.12753014291661813,0.16732689406577347
EleutherAI/pythia-410m,257,step256,1,7,405334016,24,0.12255020070451869,0.16361195825644437
EleutherAI/pythia-410m,257,step256,1,8,405334016,24,0.1248091595252981,0.16392139354916482
EleutherAI/pythia-410m,257,step256,1,9,405334016,24,0.11979555918110738,0.1567382168796685
EleutherAI/pythia-410m,257,step256,1,10,405334016,24,0.11879524662419479,0.16061656116633796
EleutherAI/pythia-410m,257,step256,1,11,405334016,24,0.1255126152154024,0.16394001620824447
EleutherAI/pythia-410m,257,step256,1,12,405334016,24,0.12497805244661304,0.1632544506654456
EleutherAI/pythia-410m,257,step256,1,13,405334016,24,0.12161726095677312,0.16020872417624824
EleutherAI/pythia-410m,257,step256,1,14,405334016,24,0.12607783465660186,0.16840757855267313
EleutherAI/pythia-410m,257,step256,1,15,405334016,24,0.12735011047675263,0.1659843388598065
EleutherAI/pythia-410m,257,step256,1,16,405334016,24,0.12545681156374666,0.16576027061913282
EleutherAI/pythia-410m,257,step256,2,1,405334016,24,0.12610729696514367,0.16764987034684004
EleutherAI/pythia-410m,257,step256,2,2,405334016,24,0.12498202578195397,0.16437046865264213
EleutherAI/pythia-410m,257,step256,2,3,405334016,24,0.12647300055278488,0.1643093685331466
EleutherAI/pythia-410m,257,step256,2,4,405334016,24,0.12288713338854788,0.16442018467093905
EleutherAI/pythia-410m,257,step256,2,5,405334016,24,0.12275782829939241,0.16050668508261887
EleutherAI/pythia-410m,257,step256,2,6,405334016,24,0.12593682120937302,0.16216321038389883
EleutherAI/pythia-410m,257,step256,2,7,405334016,24,0.12637371558125488,0.16890890779974935
EleutherAI/pythia-410m,257,step256,2,8,405334016,24,0.12589272474674307,0.16473842417826878
EleutherAI/pythia-410m,257,step256,2,9,405334016,24,0.12543872246020904,0.16460348072240835
EleutherAI/pythia-410m,257,step256,2,10,405334016,24,0.12803181921979323,0.16754861093229714
EleutherAI/pythia-410m,257,step256,2,11,405334016,24,0.12504422706593796,0.1692610232847499
EleutherAI/pythia-410m,257,step256,2,12,405334016,24,0.12644350315603584,0.17109298273674894
EleutherAI/pythia-410m,257,step256,2,13,405334016,24,0.12389491626002763,0.16001776038101304
EleutherAI/pythia-410m,257,step256,2,14,405334016,24,0.12522856297681814,0.16732928725155263
EleutherAI/pythia-410m,257,step256,2,15,405334016,24,0.12378627686641054,0.16537814901710984
EleutherAI/pythia-410m,257,step256,2,16,405334016,24,0.12544699946793167,0.16482029512927335
EleutherAI/pythia-410m,257,step256,3,1,405334016,24,0.12347579822951067,0.16259729939963183
EleutherAI/pythia-410m,257,step256,3,2,405334016,24,0.1265729035812992,0.1679819728116373
EleutherAI/pythia-410m,257,step256,3,3,405334016,24,0.12540342639180807,0.16534916002739652
EleutherAI/pythia-410m,257,step256,3,4,405334016,24,0.12355515526400668,0.16521268135479258
EleutherAI/pythia-410m,257,step256,3,5,405334016,24,0.1264578890133727,0.16562271674720191
EleutherAI/pythia-410m,257,step256,3,6,405334016,24,0.12608787665205134,0.1682493186950146
EleutherAI/pythia-410m,257,step256,3,7,405334016,24,0.12564319738553267,0.16725773604267885
EleutherAI/pythia-410m,257,step256,3,8,405334016,24,0.12741117135204885,0.16292685967822507
EleutherAI/pythia-410m,257,step256,3,9,405334016,24,0.12451027002040146,0.1679253718807353
EleutherAI/pythia-410m,257,step256,3,10,405334016,24,0.12415711639879698,0.17093009625871972
EleutherAI/pythia-410m,257,step256,3,11,405334016,24,0.12604874120214138,0.17170758294249258
EleutherAI/pythia-410m,257,step256,3,12,405334016,24,0.12564397102093192,0.1654726687774017
EleutherAI/pythia-410m,257,step256,3,13,405334016,24,0.12612349833096106,0.17106039507185908
EleutherAI/pythia-410m,257,step256,3,14,405334016,24,0.12439940349609999,0.16236563222119216
EleutherAI/pythia-410m,257,step256,3,15,405334016,24,0.1213629387609951,0.16521351769924517
EleutherAI/pythia-410m,257,step256,3,16,405334016,24,0.12702599908407025,0.1683303687061454
EleutherAI/pythia-410m,257,step256,4,1,405334016,24,0.1269486237473942,0.16987446928816333
EleutherAI/pythia-410m,257,step256,4,2,405334016,24,0.1242319640868508,0.16845123950873048
EleutherAI/pythia-410m,257,step256,4,3,405334016,24,0.12446380765163322,0.17795138698149546
EleutherAI/pythia-410m,257,step256,4,4,405334016,24,0.12680622556053836,0.17191177892411968
EleutherAI/pythia-410m,257,step256,4,5,405334016,24,0.1252999817812675,0.18261176795774212
EleutherAI/pythia-410m,257,step256,4,6,405334016,24,0.12588133627699835,0.16641195407612722
EleutherAI/pythia-410m,257,step256,4,7,405334016,24,0.12649849207104144,0.15950137815317947
EleutherAI/pythia-410m,257,step256,4,8,405334016,24,0.12319719568789896,0.16792950831219416
EleutherAI/pythia-410m,257,step256,4,9,405334016,24,0.12807346609709136,0.17260161147931133
EleutherAI/pythia-410m,257,step256,4,10,405334016,24,0.12354181672225481,0.1713405033690972
EleutherAI/pythia-410m,257,step256,4,11,405334016,24,0.12493197029797697,0.16295495310479452
EleutherAI/pythia-410m,257,step256,4,12,405334016,24,0.12760060069126047,0.16631604220393717
EleutherAI/pythia-410m,257,step256,4,13,405334016,24,0.12496499533208458,0.17275801516912717
EleutherAI/pythia-410m,257,step256,4,14,405334016,24,0.12492178872719895,0.16180878624812256
EleutherAI/pythia-410m,257,step256,4,15,405334016,24,0.12460565130161984,0.16936329653201335
EleutherAI/pythia-410m,257,step256,4,16,405334016,24,0.12453079769001883,0.16665823690526116
EleutherAI/pythia-410m,257,step256,5,1,405334016,24,0.12654347717761988,0.17121723036396427
EleutherAI/pythia-410m,257,step256,5,2,405334016,24,0.12628100721819976,0.1702864373455176
EleutherAI/pythia-410m,257,step256,5,3,405334016,24,0.12662768824300066,0.1691564935575555
EleutherAI/pythia-410m,257,step256,5,4,405334016,24,0.1273136953669446,0.16420343326958445
EleutherAI/pythia-410m,257,step256,5,5,405334016,24,0.13092204232563123,0.1833267206879886
EleutherAI/pythia-410m,257,step256,5,6,405334016,24,0.1299617881844709,0.16128000208699664
EleutherAI/pythia-410m,257,step256,5,7,405334016,24,0.12548101975305656,0.1597042684876793
EleutherAI/pythia-410m,257,step256,5,8,405334016,24,0.127059432126962,0.1659842876846099
EleutherAI/pythia-410m,257,step256,5,9,405334016,24,0.12747073323988875,0.15755572857463856
EleutherAI/pythia-410m,257,step256,5,10,405334016,24,0.12590458359871357,0.1715205210028915
EleutherAI/pythia-410m,257,step256,5,11,405334016,24,0.12366007015601288,0.17241416203120982
EleutherAI/pythia-410m,257,step256,5,12,405334016,24,0.12430231171931407,0.16594929433799716
EleutherAI/pythia-410m,257,step256,5,13,405334016,24,0.12344095923073653,0.1580021609258544
EleutherAI/pythia-410m,257,step256,5,14,405334016,24,0.1265996775838795,0.17040641966077297
EleutherAI/pythia-410m,257,step256,5,15,405334016,24,0.12299047888175499,0.1646571045534478
EleutherAI/pythia-410m,257,step256,5,16,405334016,24,0.12665943757773515,0.16460450041155375
EleutherAI/pythia-410m,257,step256,6,1,405334016,24,0.1335099510143737,0.16286760061285693
EleutherAI/pythia-410m,257,step256,6,2,405334016,24,0.12244900444091794,0.1609408263195384
EleutherAI/pythia-410m,257,step256,6,3,405334016,24,0.12403189836702005,0.16466839133842925
EleutherAI/pythia-410m,257,step256,6,4,405334016,24,0.12899788597167966,0.16814281591759606
EleutherAI/pythia-410m,257,step256,6,5,405334016,24,0.12482152827218305,0.16832277241411864
EleutherAI/pythia-410m,257,step256,6,6,405334016,24,0.12981701334630757,0.1743067685716055
EleutherAI/pythia-410m,257,step256,6,7,405334016,24,0.12721942719239904,0.16752399256950737
EleutherAI/pythia-410m,257,step256,6,8,405334016,24,0.12532241872369165,0.17108987759541458
EleutherAI/pythia-410m,257,step256,6,9,405334016,24,0.13508303904229094,0.18859012908786082
EleutherAI/pythia-410m,257,step256,6,10,405334016,24,0.12609383788284234,0.16539695775052443
EleutherAI/pythia-410m,257,step256,6,11,405334016,24,0.12486357750320752,0.17146169715882598
EleutherAI/pythia-410m,257,step256,6,12,405334016,24,0.12552947504585743,0.18457671857855695
EleutherAI/pythia-410m,257,step256,6,13,405334016,24,0.1271635699715163,0.16402327108781434
EleutherAI/pythia-410m,257,step256,6,14,405334016,24,0.12409164078600768,0.1569166509294742
EleutherAI/pythia-410m,257,step256,6,15,405334016,24,0.13236440395986707,0.17184232508724512
EleutherAI/pythia-410m,257,step256,6,16,405334016,24,0.12255519353323151,0.16005880460031213
EleutherAI/pythia-410m,257,step256,7,1,405334016,24,0.12867726565705043,0.1651187452121271
EleutherAI/pythia-410m,257,step256,7,2,405334016,24,0.12252979760838517,0.15939686402074385
EleutherAI/pythia-410m,257,step256,7,3,405334016,24,0.1273960336069534,0.17687957138718066
EleutherAI/pythia-410m,257,step256,7,4,405334016,24,0.12713684785451076,0.16995308817820143
EleutherAI/pythia-410m,257,step256,7,5,405334016,24,0.13075175687849697,0.18576603343671144
EleutherAI/pythia-410m,257,step256,7,6,405334016,24,0.1255010343282609,0.16415887284050648
EleutherAI/pythia-410m,257,step256,7,7,405334016,24,0.12520824965123117,0.1652815297480907
EleutherAI/pythia-410m,257,step256,7,8,405334016,24,0.12831036174843258,0.17941794828609656
EleutherAI/pythia-410m,257,step256,7,9,405334016,24,0.12675680219008395,0.16059832009221156
EleutherAI/pythia-410m,257,step256,7,10,405334016,24,0.12786188524205222,0.15985933244340228
EleutherAI/pythia-410m,257,step256,7,11,405334016,24,0.12251881165457913,0.16203889662998391
EleutherAI/pythia-410m,257,step256,7,12,405334016,24,0.12969139155682854,0.17266809411749642
EleutherAI/pythia-410m,257,step256,7,13,405334016,24,0.12903833058145306,0.1689201236028481
EleutherAI/pythia-410m,257,step256,7,14,405334016,24,0.1271611378435884,0.1884896253423021
EleutherAI/pythia-410m,257,step256,7,15,405334016,24,0.12457896877001888,0.1688600825397549
EleutherAI/pythia-410m,257,step256,7,16,405334016,24,0.12997082826141657,0.1693700496442951
EleutherAI/pythia-410m,257,step256,8,1,405334016,24,0.13073501410941638,0.17216451524256224
EleutherAI/pythia-410m,257,step256,8,2,405334016,24,0.12283986564669698,0.15795719704112487
EleutherAI/pythia-410m,257,step256,8,3,405334016,24,0.16638487254132375,0.16308346117759964
EleutherAI/pythia-410m,257,step256,8,4,405334016,24,0.12345152512170347,0.16888705769123075
EleutherAI/pythia-410m,257,step256,8,5,405334016,24,0.1320663045409384,0.16393163226343485
EleutherAI/pythia-410m,257,step256,8,6,405334016,24,0.11779196823838053,0.16171870666469357
EleutherAI/pythia-410m,257,step256,8,7,405334016,24,0.12559339390681667,0.1675099956582079
EleutherAI/pythia-410m,257,step256,8,8,405334016,24,0.1325083481254162,0.16024687355971548
EleutherAI/pythia-410m,257,step256,8,9,405334016,24,0.12859678407711483,0.15850993298978594
EleutherAI/pythia-410m,257,step256,8,10,405334016,24,0.12789119080872502,0.16240960298603893
EleutherAI/pythia-410m,257,step256,8,11,405334016,24,0.14684455521829848,0.17179210873896827
EleutherAI/pythia-410m,257,step256,8,12,405334016,24,0.12113894076945184,0.16666763341306026
EleutherAI/pythia-410m,257,step256,8,13,405334016,24,0.1219212849073492,0.16126291109276958
EleutherAI/pythia-410m,257,step256,8,14,405334016,24,0.1361122629787023,0.17510925397813853
EleutherAI/pythia-410m,257,step256,8,15,405334016,24,0.12735253566311103,0.16381181635566655
EleutherAI/pythia-410m,257,step256,8,16,405334016,24,0.12233276213253579,0.17119637881783212
EleutherAI/pythia-410m,257,step256,9,1,405334016,24,0.1227006414407366,0.16597150247152498
EleutherAI/pythia-410m,257,step256,9,2,405334016,24,0.1313822483727792,0.1740794840797379
EleutherAI/pythia-410m,257,step256,9,3,405334016,24,0.13165451319994506,0.15593786099673923
EleutherAI/pythia-410m,257,step256,9,4,405334016,24,0.12424465949023446,0.16939587336223758
EleutherAI/pythia-410m,257,step256,9,5,405334016,24,0.12791873718816055,0.16063056908570247
EleutherAI/pythia-410m,257,step256,9,6,405334016,24,0.1257250162272213,0.16329596313024244
EleutherAI/pythia-410m,257,step256,9,7,405334016,24,0.12180763072482455,0.16601946897938977
EleutherAI/pythia-410m,257,step256,9,8,405334016,24,0.12759989789790574,0.15486357437709605
EleutherAI/pythia-410m,257,step256,9,9,405334016,24,0.1334434153495339,0.17709015890978294
EleutherAI/pythia-410m,257,step256,9,10,405334016,24,0.13117800704441268,0.1638175489845218
EleutherAI/pythia-410m,257,step256,9,11,405334016,24,0.13347244661513924,0.17121364246192453
EleutherAI/pythia-410m,257,step256,9,12,405334016,24,0.12729332149140643,0.1600509116163214
EleutherAI/pythia-410m,257,step256,9,13,405334016,24,0.1278010739276448,0.1688575981682664
EleutherAI/pythia-410m,257,step256,9,14,405334016,24,0.12987894604021719,0.16849995978377957
EleutherAI/pythia-410m,257,step256,9,15,405334016,24,0.12488921097404243,0.15869180225507093
EleutherAI/pythia-410m,257,step256,9,16,405334016,24,0.12102705373375619,0.1674536662092348
EleutherAI/pythia-410m,257,step256,10,1,405334016,24,0.12971427115435533,0.16129161184793472
EleutherAI/pythia-410m,257,step256,10,2,405334016,24,0.12295218099568694,0.15258177282014584
EleutherAI/pythia-410m,257,step256,10,3,405334016,24,0.12115672271553277,0.14878054909050104
EleutherAI/pythia-410m,257,step256,10,4,405334016,24,0.13013142570517616,0.16496974094449215
EleutherAI/pythia-410m,257,step256,10,5,405334016,24,0.12944715300591675,0.15921890637180106
EleutherAI/pythia-410m,257,step256,10,6,405334016,24,0.12155278482930255,0.16257512890496048
EleutherAI/pythia-410m,257,step256,10,7,405334016,24,0.13446341602092565,0.16310258915049353
EleutherAI/pythia-410m,257,step256,10,8,405334016,24,0.1275598024306175,0.16467572905279848
EleutherAI/pythia-410m,257,step256,10,9,405334016,24,0.12632457959513224,0.15403944979961565
EleutherAI/pythia-410m,257,step256,10,10,405334016,24,0.12102080529203282,0.16391152155784153
EleutherAI/pythia-410m,257,step256,10,11,405334016,24,0.12413331019404052,0.1717060383733686
EleutherAI/pythia-410m,257,step256,10,12,405334016,24,0.12708378676604756,0.1664191009672554
EleutherAI/pythia-410m,257,step256,10,13,405334016,24,0.12451670706473487,0.16212958650098544
EleutherAI/pythia-410m,257,step256,10,14,405334016,24,0.12254516306604525,0.17640787417868947
EleutherAI/pythia-410m,257,step256,10,15,405334016,24,0.1230646358081349,0.16430609648090758
EleutherAI/pythia-410m,257,step256,10,16,405334016,24,0.1303169094137959,0.16202273757361968
EleutherAI/pythia-410m,257,step256,11,1,405334016,24,0.12615595210354782,0.16708416322822323
EleutherAI/pythia-410m,257,step256,11,2,405334016,24,0.12656408245185827,0.15294005437656202
EleutherAI/pythia-410m,257,step256,11,3,405334016,24,0.12124611063672969,0.1604270054021844
EleutherAI/pythia-410m,257,step256,11,4,405334016,24,0.12387958153880926,0.15908421040722376
EleutherAI/pythia-410m,257,step256,11,5,405334016,24,0.12731816118454428,0.16805556587673517
EleutherAI/pythia-410m,257,step256,11,6,405334016,24,0.12227837623351503,0.15643021688088996
EleutherAI/pythia-410m,257,step256,11,7,405334016,24,0.12981896929152015,0.18008929939084758
EleutherAI/pythia-410m,257,step256,11,8,405334016,24,0.1308979442561263,0.16069154194682025
EleutherAI/pythia-410m,257,step256,11,9,405334016,24,0.1349396798703763,0.15261793854805797
EleutherAI/pythia-410m,257,step256,11,10,405334016,24,0.1254580448362025,0.16115626666482322
EleutherAI/pythia-410m,257,step256,11,11,405334016,24,0.12225153537148287,0.162962402348538
EleutherAI/pythia-410m,257,step256,11,12,405334016,24,0.1253040700636289,0.16082895101347303
EleutherAI/pythia-410m,257,step256,11,13,405334016,24,0.12692659437186543,0.16847001107873855
EleutherAI/pythia-410m,257,step256,11,14,405334016,24,0.12603589575234292,0.15905234787064984
EleutherAI/pythia-410m,257,step256,11,15,405334016,24,0.12353270490270651,0.15833816620837277
EleutherAI/pythia-410m,257,step256,11,16,405334016,24,0.12687557105075664,0.16669563093298187
EleutherAI/pythia-410m,257,step256,12,1,405334016,24,0.12557595734436944,0.1634423910575854
EleutherAI/pythia-410m,257,step256,12,2,405334016,24,0.13493659185083418,0.14687482362148815
EleutherAI/pythia-410m,257,step256,12,3,405334016,24,0.12582708001360518,0.15725041515342103
EleutherAI/pythia-410m,257,step256,12,4,405334016,24,0.12171627247185854,0.1766836064568421
