mpath,step_modded,revision,Layer,Head,n_params,n_layers,mean_1back,mean_first
EleutherAI/pythia-12b,3,step2,1,1,11846072320,36,0.12522783001476487,0.16559280287306583
EleutherAI/pythia-12b,3,step2,1,2,11846072320,36,0.12246181629598137,0.16683014337946697
EleutherAI/pythia-12b,3,step2,1,3,11846072320,36,0.12474516091180272,0.16831518158696968
EleutherAI/pythia-12b,3,step2,1,4,11846072320,36,0.12606717697023087,0.1582967180523786
EleutherAI/pythia-12b,3,step2,1,5,11846072320,36,0.12386992496267718,0.16357547558799337
EleutherAI/pythia-12b,3,step2,1,6,11846072320,36,0.1225863923444538,0.17414662664247163
EleutherAI/pythia-12b,3,step2,1,7,11846072320,36,0.12333560683247112,0.17291585080236102
EleutherAI/pythia-12b,3,step2,1,8,11846072320,36,0.12634733299984852,0.16529292561807427
EleutherAI/pythia-12b,3,step2,1,9,11846072320,36,0.1317527798135896,0.17648044696732143
EleutherAI/pythia-12b,3,step2,1,10,11846072320,36,0.12115329260694546,0.1618141185369219
EleutherAI/pythia-12b,3,step2,1,11,11846072320,36,0.1274847365641692,0.16534126390543602
EleutherAI/pythia-12b,3,step2,1,12,11846072320,36,0.1342704263977236,0.1755826495945811
EleutherAI/pythia-12b,3,step2,1,13,11846072320,36,0.12198411222748655,0.16929860719599876
EleutherAI/pythia-12b,3,step2,1,14,11846072320,36,0.11791263427585359,0.1616430164289635
EleutherAI/pythia-12b,3,step2,1,15,11846072320,36,0.11921833387321534,0.16227833972544636
EleutherAI/pythia-12b,3,step2,1,16,11846072320,36,0.12519210336209682,0.17322137343274935
EleutherAI/pythia-12b,3,step2,1,17,11846072320,36,0.12832575568554544,0.16481828130222292
EleutherAI/pythia-12b,3,step2,1,18,11846072320,36,0.13275249218763976,0.1696380944223375
EleutherAI/pythia-12b,3,step2,1,19,11846072320,36,0.12245632861894705,0.17082614523243972
EleutherAI/pythia-12b,3,step2,1,20,11846072320,36,0.1234630020754831,0.17188377258320287
EleutherAI/pythia-12b,3,step2,1,21,11846072320,36,0.11740982924327921,0.16574629199867308
EleutherAI/pythia-12b,3,step2,1,22,11846072320,36,0.13461716363469398,0.17497945322959985
EleutherAI/pythia-12b,3,step2,1,23,11846072320,36,0.11995123707697732,0.157528579648998
EleutherAI/pythia-12b,3,step2,1,24,11846072320,36,0.1259753077931411,0.16989976081538483
EleutherAI/pythia-12b,3,step2,1,25,11846072320,36,0.12596263719705844,0.15864121187869848
EleutherAI/pythia-12b,3,step2,1,26,11846072320,36,0.11896166213516801,0.16200946619337023
EleutherAI/pythia-12b,3,step2,1,27,11846072320,36,0.1244153478336674,0.16612956617530936
EleutherAI/pythia-12b,3,step2,1,28,11846072320,36,0.11646946142889085,0.15855750725702475
EleutherAI/pythia-12b,3,step2,1,29,11846072320,36,0.12118216780190529,0.16901284961908067
EleutherAI/pythia-12b,3,step2,1,30,11846072320,36,0.12129972656970621,0.16418185916256614
EleutherAI/pythia-12b,3,step2,1,31,11846072320,36,0.12498162156278571,0.16564097359508004
EleutherAI/pythia-12b,3,step2,1,32,11846072320,36,0.12364312476414187,0.1632073635442389
EleutherAI/pythia-12b,3,step2,1,33,11846072320,36,0.1206510493101121,0.167353565024363
EleutherAI/pythia-12b,3,step2,1,34,11846072320,36,0.12495115826985943,0.16245166028852573
EleutherAI/pythia-12b,3,step2,1,35,11846072320,36,0.12417070348900892,0.1603519529070671
EleutherAI/pythia-12b,3,step2,1,36,11846072320,36,0.11479067025068505,0.15544511301739433
EleutherAI/pythia-12b,3,step2,1,37,11846072320,36,0.12272406556830924,0.1632279386525755
EleutherAI/pythia-12b,3,step2,1,38,11846072320,36,0.13002316467184288,0.16781894257431984
EleutherAI/pythia-12b,3,step2,1,39,11846072320,36,0.1270407674856506,0.16339037678688312
EleutherAI/pythia-12b,3,step2,1,40,11846072320,36,0.13118925548854976,0.16862531119325494
EleutherAI/pythia-12b,3,step2,2,1,11846072320,36,0.1264042757876642,0.16025681470383749
EleutherAI/pythia-12b,3,step2,2,2,11846072320,36,0.12213197616194636,0.17587918358052274
EleutherAI/pythia-12b,3,step2,2,3,11846072320,36,0.12226180477744641,0.16240162805964545
EleutherAI/pythia-12b,3,step2,2,4,11846072320,36,0.12703118172918887,0.1642056187900068
EleutherAI/pythia-12b,3,step2,2,5,11846072320,36,0.13045920046499448,0.15755111330913169
EleutherAI/pythia-12b,3,step2,2,6,11846072320,36,0.12427905290849033,0.16209609767662597
EleutherAI/pythia-12b,3,step2,2,7,11846072320,36,0.1217676263649363,0.169803710724297
EleutherAI/pythia-12b,3,step2,2,8,11846072320,36,0.12450271180632322,0.16484239354852706
EleutherAI/pythia-12b,3,step2,2,9,11846072320,36,0.12526640128735841,0.17023656709125268
EleutherAI/pythia-12b,3,step2,2,10,11846072320,36,0.12745378711526545,0.1687983655602903
EleutherAI/pythia-12b,3,step2,2,11,11846072320,36,0.1326051110306659,0.1790178540350125
EleutherAI/pythia-12b,3,step2,2,12,11846072320,36,0.13461553243858673,0.15283700282889617
EleutherAI/pythia-12b,3,step2,2,13,11846072320,36,0.12768690887693165,0.16563480609731449
EleutherAI/pythia-12b,3,step2,2,14,11846072320,36,0.13220554564215306,0.15628794799684667
EleutherAI/pythia-12b,3,step2,2,15,11846072320,36,0.11780576711917688,0.15168022100363404
