mpath,step_modded,revision,Layer,Head,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back
EleutherAI/pythia-410m,143001,step143000,1,1,405334016,24,1.2937682236572605,10.892172490158691,0.01897426030083308,0.3997626037032039
EleutherAI/pythia-410m,143001,step143000,1,2,405334016,24,0.4734424865221625,3.4519629564635688,0.0075995590488107615,0.1410345228853168
EleutherAI/pythia-410m,143001,step143000,1,3,405334016,24,0.6899611922346639,3.3912079213097774,0.007577732064427255,0.13911721784923523
EleutherAI/pythia-410m,143001,step143000,1,4,405334016,24,0.36431362104340015,2.523327732166618,0.005822119694797234,0.10535868866978819
EleutherAI/pythia-410m,143001,step143000,1,5,405334016,24,0.7753480548012601,3.8230176270292713,0.008473872966409607,0.1567479066282242
EleutherAI/pythia-410m,143001,step143000,1,6,405334016,24,0.29678047579125855,2.5646938929069543,0.005346936298474179,0.10189313147295341
EleutherAI/pythia-410m,143001,step143000,1,7,405334016,24,0.8131673371153967,4.566914357790343,0.009464813953431395,0.18059286493080867
EleutherAI/pythia-410m,143001,step143000,1,8,405334016,24,0.7895971225072868,5.2819301329760915,0.010250623390696528,0.2030015522698024
EleutherAI/pythia-410m,143001,step143000,1,9,405334016,24,0.4891989689009767,3.454786917583497,0.00745622228159794,0.13966343109985369
EleutherAI/pythia-410m,143001,step143000,1,10,405334016,24,0.9461486711396568,6.660615373669179,0.01285662663853382,0.25568888519887806
EleutherAI/pythia-410m,143001,step143000,1,11,405334016,24,0.6359335665485109,4.492705443200042,0.009246032823724215,0.17752290758732198
EleutherAI/pythia-410m,143001,step143000,1,12,405334016,24,0.45109332822788867,3.2924095408203424,0.0069213716252050405,0.13142178189736584
EleutherAI/pythia-410m,143001,step143000,1,13,405334016,24,0.7421911867236541,3.9977925160107257,0.008539465870605828,0.16031920428838095
EleutherAI/pythia-410m,143001,step143000,1,14,405334016,24,0.7295492751992018,3.0629098786115883,0.007352614527924144,0.12971614899152925
EleutherAI/pythia-410m,143001,step143000,1,15,405334016,24,1.1359195446184391,6.829898060013118,0.01335322772632662,0.2633474722012385
EleutherAI/pythia-410m,143001,step143000,1,16,405334016,24,0.6103859871895844,3.7978115239205,0.007955434241839528,0.15130902072778332
EleutherAI/pythia-410m,143001,step143000,2,1,405334016,24,0.6649043003639957,3.7572651959102146,0.00856584967717902,0.1563222725559641
EleutherAI/pythia-410m,143001,step143000,2,2,405334016,24,1.5960170256405426,7.569490370948402,0.015102128100584923,0.29472374572633975
EleutherAI/pythia-410m,143001,step143000,2,3,405334016,24,0.7807935595972664,3.9204290390576504,0.008564441589714266,0.15850781645995
EleutherAI/pythia-410m,143001,step143000,2,4,405334016,24,1.0605724499755615,6.4936457149729705,0.012322334028424265,0.24725390025400537
EleutherAI/pythia-410m,143001,step143000,2,5,405334016,24,0.32035103185170877,2.1309364860104405,0.004487418347338133,0.08530921673167258
EleutherAI/pythia-410m,143001,step143000,2,6,405334016,24,0.7266316996373994,5.029844018786989,0.010558843300587841,0.20098696150131765
EleutherAI/pythia-410m,143001,step143000,2,7,405334016,24,1.5026428234682756,9.53034746906363,0.01737751191624254,0.35825851897488126
EleutherAI/pythia-410m,143001,step143000,2,8,405334016,24,1.2995919883704345,7.62413866470922,0.014568505815929313,0.2921285888588464
EleutherAI/pythia-410m,143001,step143000,2,9,405334016,24,0.6851080147429102,3.0367653494344835,0.007523252249600329,0.13077119048740765
EleutherAI/pythia-410m,143001,step143000,2,10,405334016,24,1.3831232795068866,7.00290984504793,0.01362674549483511,0.2691689920877372
EleutherAI/pythia-410m,143001,step143000,2,11,405334016,24,1.4592058003145132,12.890826480570139,0.02288514143840397,0.4784209229298182
EleutherAI/pythia-410m,143001,step143000,2,12,405334016,24,1.3715255639459847,7.666208605964568,0.014619319993163973,0.2928944824112428
EleutherAI/pythia-410m,143001,step143000,2,13,405334016,24,1.121446787759871,7.3090431039083334,0.014325170900949155,0.283679264712262
EleutherAI/pythia-410m,143001,step143000,2,14,405334016,24,0.9333666269834723,4.85339641950038,0.01009012793458452,0.19249250160323245
EleutherAI/pythia-410m,143001,step143000,2,15,405334016,24,2.4958732024023047,13.69523849813129,0.023956507078558908,0.5047888038484184
EleutherAI/pythia-410m,143001,step143000,2,16,405334016,24,0.1932032778005968,1.6452931716324326,0.0035799523631732805,0.06777933373622166
EleutherAI/pythia-410m,143001,step143000,3,1,405334016,24,0.5589676549127263,2.9017481097644757,0.007041000500500962,0.12396885665530731
EleutherAI/pythia-410m,143001,step143000,3,2,405334016,24,0.6068408177986332,3.353106888639885,0.007643049785939188,0.1390289225064598
EleutherAI/pythia-410m,143001,step143000,3,3,405334016,24,0.5286343592911529,3.1437394699472376,0.007503459484270201,0.13297248028173994
EleutherAI/pythia-410m,143001,step143000,3,4,405334016,24,0.5904635516912131,2.805152862076885,0.006997308229923678,0.12145657257341941
