mpath,step_modded,revision,Layer,Head,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back
EleutherAI/pythia-14m,50001,step50000,1,1,14067712,6,0.45503379424601903,3.7598134009623294,0.007625491806186063,0.1472131234590892
EleutherAI/pythia-14m,50001,step50000,1,2,14067712,6,0.701943677739669,3.7259648750438923,0.008122431565806693,0.1513264416283494
EleutherAI/pythia-14m,50001,step50000,1,3,14067712,6,0.7725047448017126,3.576933984562195,0.007777596732950546,0.14571555303941078
EleutherAI/pythia-14m,50001,step50000,1,4,14067712,6,0.12179776288335964,1.5199826476731997,0.003009871459965549,0.05933975942737724
EleutherAI/pythia-14m,50001,step50000,2,1,14067712,6,0.3479321532192118,6.758675685984587,0.011133127237885801,0.24272930523654715
EleutherAI/pythia-14m,50001,step50000,2,2,14067712,6,0.6519106944082153,5.484507998006399,0.010416891647538227,0.20944733355004147
EleutherAI/pythia-14m,50001,step50000,2,3,14067712,6,0.9418205797778271,10.321765161948552,0.01770695772101551,0.37635913003493354
EleutherAI/pythia-14m,50001,step50000,2,4,14067712,6,0.7473764177686711,6.396405120044185,0.011898050423287376,0.24146886503284754
EleutherAI/pythia-14m,50001,step50000,3,1,14067712,6,0.7531055098270942,6.323669597956682,0.01132517749000647,0.23494697546770976
EleutherAI/pythia-14m,50001,step50000,3,2,14067712,6,1.0126256310173378,6.170075347253541,0.011183878093700722,0.22970052616105777
EleutherAI/pythia-14m,50001,step50000,3,3,14067712,6,4.780056162300955,21.922277443266832,0.036687830035935204,0.7922163999474442
EleutherAI/pythia-14m,50001,step50000,3,4,14067712,6,0.6119689645637397,2.68116682176934,0.00604876753664747,0.1096479297131747
EleutherAI/pythia-14m,50001,step50000,4,1,14067712,6,0.7296336491715828,3.2089913666441583,0.0072758934779161896,0.13217686285619976
EleutherAI/pythia-14m,50001,step50000,4,2,14067712,6,0.8809525314461034,1.885873592151895,0.005121284979660029,0.08473714496157277
EleutherAI/pythia-14m,50001,step50000,4,3,14067712,6,0.9423621146003375,5.803844022655357,0.01110335513143012,0.2218462721229315
EleutherAI/pythia-14m,50001,step50000,4,4,14067712,6,0.8810237921889977,1.8881948324373579,0.005108874564896725,0.08469370377806568
EleutherAI/pythia-14m,50001,step50000,5,1,14067712,6,0.8048563003889204,2.036484595342557,0.005379547591691276,0.09012926056388168
EleutherAI/pythia-14m,50001,step50000,5,2,14067712,6,0.8082942214271481,2.4671082344775366,0.006075201118357433,0.10575335952187619
EleutherAI/pythia-14m,50001,step50000,5,3,14067712,6,0.9123462300426196,2.4234286476930764,0.005841155065817679,0.10240739134808735
EleutherAI/pythia-14m,50001,step50000,5,4,14067712,6,0.670200491771487,5.134303798466939,0.009962365225611943,0.19736085295140202
EleutherAI/pythia-14m,50001,step50000,6,1,14067712,6,0.5494006972913031,6.861192808893132,0.012155701442950726,0.2538462692463362
EleutherAI/pythia-14m,50001,step50000,6,2,14067712,6,0.6392336683706257,4.874540411929783,0.009496029293103779,0.1879011447745579
EleutherAI/pythia-14m,50001,step50000,6,3,14067712,6,0.5995346264178006,4.057664760407948,0.008336090434629084,0.15987578817494993
EleutherAI/pythia-14m,50001,step50000,6,4,14067712,6,0.8666134240961615,2.2025256328480376,0.005747873344466509,0.09698885511998474
