mpath,checkpoint,words_seen,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,0,0,0.013723509386181831,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,0,1,0.013896788470447063,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,0,2,0.014124402776360512,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,0,3,0.013386431150138378,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,0,4,0.013152406550943851,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,0,5,0.01397685892879963,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,0,6,0.013038855977356434,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,0,7,0.013193836435675621,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,0,8,0.013921461068093777,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,0,9,0.01393109280616045,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,0,10,0.013136245310306549,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,0,11,0.014236283488571644,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,1,0,0.01278777327388525,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,1,1,0.013515093363821507,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,1,2,0.013923073187470436,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,1,3,0.01374316681176424,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,1,4,0.013765044510364532,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,1,5,0.014011403545737267,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,1,6,0.014051560312509537,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,1,7,0.013631361536681652,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,1,8,0.014089396223425865,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,1,9,0.014334839768707752,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,1,10,0.013334255665540695,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,1,11,0.014555923640727997,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,2,0,0.013132963329553604,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,2,1,0.013192543759942055,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,2,2,0.012900152243673801,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,2,3,0.01409292221069336,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,2,4,0.012532250955700874,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,2,5,0.013605180196464062,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,2,6,0.01375886332243681,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,2,7,0.013755150139331818,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,2,8,0.013234445825219154,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,2,9,0.013458212837576866,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,2,10,0.013868739828467369,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,2,11,0.013553882949054241,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,3,0,0.012975557707250118,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,3,1,0.013178727589547634,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,3,2,0.014074710197746754,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,3,3,0.013389754109084606,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,3,4,0.013979549519717693,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,3,5,0.013352245092391968,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,3,6,0.013369741849601269,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,3,7,0.013461005873978138,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,3,8,0.013297250494360924,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,3,9,0.013053418137133121,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,3,10,0.012705344706773758,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,3,11,0.013986686244606972,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,4,0,0.013364553451538086,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,4,1,0.013771631754934788,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,4,2,0.013048174791038036,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,4,3,0.013934391550719738,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,4,4,0.01316532026976347,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,4,5,0.013787013478577137,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,4,6,0.01344398781657219,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,4,7,0.012535903602838516,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,4,8,0.013152035884559155,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,4,9,0.013968774117529392,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,4,10,0.012962856329977512,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,4,11,0.01334685180336237,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,5,0,0.013464064337313175,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,5,1,0.013916712254285812,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,5,2,0.013896717689931393,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,5,3,0.0129069983959198,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,5,4,0.013554654084146023,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,5,5,0.013611040078103542,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,5,6,0.013299805112183094,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,5,7,0.01327405497431755,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,5,8,0.012714764103293419,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,5,9,0.014205478131771088,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,5,10,0.013473683968186378,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,5,11,0.013868575915694237,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,6,0,0.014432048425078392,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,6,1,0.017039433121681213,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,6,2,0.012984557077288628,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,6,3,0.01343296654522419,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,6,4,0.012671086005866528,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,6,5,0.01242747064679861,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,6,6,0.015920378267765045,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,6,7,0.014083542861044407,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,6,8,0.013454762287437916,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,6,9,0.01452258788049221,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,6,10,0.013301712460815907,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,6,11,0.013453146442770958,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,7,0,0.013587875291705132,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,7,1,0.010522637516260147,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,7,2,0.013757581822574139,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,7,3,0.014164694584906101,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,7,4,0.013020878657698631,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,7,5,0.012024509720504284,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,7,6,0.0136495940387249,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,7,7,0.015229251235723495,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,7,8,0.013994462788105011,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,7,9,0.014629862271249294,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,7,10,0.012754964642226696,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,7,11,0.015377256087958813,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,8,0,0.012495036236941814,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,8,1,0.011576462537050247,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,8,2,0.013733730651438236,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,8,3,0.01330688688904047,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,8,4,0.014223432168364525,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,8,5,0.012860875576734543,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,8,6,0.012619541957974434,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,8,7,0.01291297934949398,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,8,8,0.013858539052307606,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,8,9,0.013659052550792694,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,8,10,0.01299368403851986,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,8,11,0.013018845580518246,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,9,0,0.013586100190877914,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,9,1,0.013238673098385334,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,9,2,0.014424686320126057,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,9,3,0.012945950962603092,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,9,4,0.013218183070421219,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,9,5,0.014028701931238174,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,9,6,0.012974746525287628,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,9,7,0.013109732419252396,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,9,8,0.012573042884469032,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,9,9,0.013673468492925167,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,9,10,0.012453258037567139,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,9,11,0.012163383886218071,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,10,0,0.01266277115792036,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,10,1,0.013058684766292572,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,10,2,0.012751992791891098,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,10,3,0.012916667386889458,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,10,4,0.013911888934671879,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,10,5,0.013328161090612411,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,10,6,0.013125283643603325,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,10,7,0.013435871340334415,0.0,8678.4599609375
BabyLM-community/babylm-baseline-10m-gpt2,chck_2M,2000000,98425344,12,12,0,10,8,0.013484973460435867,0.0,8678.4599609375
