mpath,checkpoint,words_seen,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,0,0,0.014590885490179062,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,0,1,0.014637296088039875,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,0,2,0.013072383590042591,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,0,3,0.012719600461423397,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,0,4,0.014781242236495018,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,0,5,0.014311467297375202,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,0,6,0.013361012563109398,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,0,7,0.013174128718674183,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,0,8,0.014509372413158417,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,0,9,0.013822425156831741,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,0,10,0.013823795132339,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,0,11,0.013288834132254124,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,1,0,0.013450708240270615,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,1,1,0.013985305093228817,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,1,2,0.01368483155965805,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,1,3,0.011687347665429115,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,1,4,0.011836874298751354,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,1,5,0.013759493827819824,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,1,6,0.011809179559350014,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,1,7,0.013774242252111435,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,1,8,0.01351946871727705,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,1,9,0.012525894679129124,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,1,10,0.013563933782279491,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,1,11,0.011803362518548965,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,2,0,0.013830149546265602,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,2,1,0.01365814171731472,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,2,2,0.009773727506399155,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,2,3,0.01246053446084261,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,2,4,0.012706859037280083,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,2,5,0.01132278237491846,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,2,6,0.012098816223442554,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,2,7,0.012234644964337349,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,2,8,0.011568451300263405,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,2,9,0.01219350378960371,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,2,10,0.015229906886816025,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,2,11,0.014666324481368065,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,3,0,0.013837141916155815,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,3,1,0.013365011662244797,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,3,2,0.014729180373251438,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,3,3,0.014598896726965904,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,3,4,0.014257445000112057,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,3,5,0.010405132547020912,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,3,6,0.01272544264793396,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,3,7,0.012807573191821575,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,3,8,0.013983688317239285,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,3,9,0.012720022350549698,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,3,10,0.012602112255990505,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,3,11,0.013605278916656971,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,4,0,0.014204143546521664,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,4,1,0.009704946540296078,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,4,2,0.01419126521795988,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,4,3,0.013132240623235703,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,4,4,0.014711638912558556,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,4,5,0.012577977031469345,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,4,6,0.013187641277909279,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,4,7,0.014791309833526611,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,4,8,0.013391095213592052,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,4,9,0.013026032596826553,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,4,10,0.014337550848722458,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,4,11,0.013956017792224884,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,5,0,0.013016123324632645,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,5,1,0.014882296323776245,0.0,8835.1396484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_10M,10000000,98425344,12,12,0,5,2,0.014910533092916012,0.0,8835.1396484375
