mpath,checkpoint,words_seen,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,0,0,0.01346496306359768,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,0,1,0.014853311702609062,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,0,2,0.014991904608905315,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,0,3,0.014231357723474503,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,0,4,0.014907014556229115,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,0,5,0.013583195395767689,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,0,6,0.01412635762244463,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,0,7,0.012931840494275093,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,0,8,0.0132024260237813,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,0,9,0.013872360810637474,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,0,10,0.013186492957174778,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,0,11,0.013477184809744358,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,1,0,0.014304935932159424,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,1,1,0.013637656345963478,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,1,2,0.012815611436963081,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,1,3,0.013949415646493435,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,1,4,0.013720632530748844,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,1,5,0.013893096707761288,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,1,6,0.013819673098623753,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,1,7,0.014123117551207542,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,1,8,0.014461836777627468,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,1,9,0.013547557406127453,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,1,10,0.014409068040549755,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,1,11,0.013477765023708344,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,2,0,0.013869060203433037,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,2,1,0.013369666412472725,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,2,2,0.013438000343739986,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,2,3,0.012947543524205685,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,2,4,0.0137748122215271,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,2,5,0.013841155916452408,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,2,6,0.013275150209665298,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,2,7,0.014071814715862274,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,2,8,0.014205311425030231,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,2,9,0.013581722974777222,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,2,10,0.012987694703042507,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,2,11,0.013828415423631668,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,3,0,0.01350273098796606,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,3,1,0.013209407217800617,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,3,2,0.01347324624657631,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,3,3,0.013525109738111496,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,3,4,0.013824889436364174,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,3,5,0.013971710577607155,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,3,6,0.012533685192465782,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,3,7,0.013382072560489178,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,3,8,0.013292130082845688,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,3,9,0.013178730383515358,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,3,10,0.013637837022542953,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,3,11,0.01395612582564354,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,4,0,0.01443619467318058,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,4,1,0.012883225455880165,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,4,2,0.013798337429761887,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,4,3,0.014151142910122871,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,4,4,0.014090478420257568,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,4,5,0.013035543262958527,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,4,6,0.013008814305067062,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,4,7,0.01336880587041378,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,4,8,0.013503432273864746,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,4,9,0.014222118072211742,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,4,10,0.013473398983478546,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,4,11,0.014416440390050411,0.0,7933.3798828125
BabyLM-community/babylm-baseline-100m-gpt2,chck_6M,6000000,98425344,12,12,0,5,0,0.014050868339836597,0.0,7933.3798828125
