mpath,checkpoint,words_seen,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,0,0,0.014128697104752064,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,0,1,0.015015939250588417,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,0,2,0.014384456910192966,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,0,3,0.012979112565517426,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,0,4,0.014197737909853458,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,0,5,0.013407227583229542,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,0,6,0.014538819901645184,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,0,7,0.012829291634261608,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,0,8,0.013804669491946697,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,0,9,0.013810599222779274,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,0,10,0.014408251270651817,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,0,11,0.013577011413872242,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,1,0,0.008770382031798363,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,1,1,0.01262026745826006,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,1,2,0.009255517274141312,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,1,3,0.01200618501752615,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,1,4,0.010298804379999638,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,1,5,0.008264309726655483,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,1,6,0.01215039286762476,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,1,7,0.010729365050792694,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,1,8,0.009365328587591648,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,1,9,0.010512430220842361,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,1,10,0.008947688154876232,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,1,11,0.01262347586452961,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,2,0,0.003694776212796569,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,2,1,0.011118208989501,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,2,2,0.007066491059958935,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,2,3,0.004410901106894016,0.03999999910593033,5360.33984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_60M,60000000,98425344,12,12,0,2,4,0.011097146198153496,0.03999999910593033,5360.33984375
