mpath,checkpoint,words_seen,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
BabyLM-community/babylm-baseline-100m-gpt2,chck_40M,40000000,98425344,12,12,0,0,0,0.013347720727324486,0.0,8053.14013671875
BabyLM-community/babylm-baseline-100m-gpt2,chck_40M,40000000,98425344,12,12,0,0,1,0.014306673780083656,0.0,8053.14013671875
BabyLM-community/babylm-baseline-100m-gpt2,chck_40M,40000000,98425344,12,12,0,0,2,0.014050595462322235,0.0,8053.14013671875
BabyLM-community/babylm-baseline-100m-gpt2,chck_40M,40000000,98425344,12,12,0,0,3,0.014500520192086697,0.0,8053.14013671875
BabyLM-community/babylm-baseline-100m-gpt2,chck_40M,40000000,98425344,12,12,0,0,4,0.013084104284644127,0.0,8053.14013671875
BabyLM-community/babylm-baseline-100m-gpt2,chck_40M,40000000,98425344,12,12,0,0,5,0.013685721904039383,0.0,8053.14013671875
BabyLM-community/babylm-baseline-100m-gpt2,chck_40M,40000000,98425344,12,12,0,0,6,0.014782791957259178,0.0,8053.14013671875
BabyLM-community/babylm-baseline-100m-gpt2,chck_40M,40000000,98425344,12,12,0,0,7,0.013426827266812325,0.0,8053.14013671875
BabyLM-community/babylm-baseline-100m-gpt2,chck_40M,40000000,98425344,12,12,0,0,8,0.015114630572497845,0.0,8053.14013671875
BabyLM-community/babylm-baseline-100m-gpt2,chck_40M,40000000,98425344,12,12,0,0,9,0.014244860038161278,0.0,8053.14013671875
BabyLM-community/babylm-baseline-100m-gpt2,chck_40M,40000000,98425344,12,12,0,0,10,0.014095456339418888,0.0,8053.14013671875
BabyLM-community/babylm-baseline-100m-gpt2,chck_40M,40000000,98425344,12,12,0,0,11,0.013674149289727211,0.0,8053.14013671875
BabyLM-community/babylm-baseline-100m-gpt2,chck_40M,40000000,98425344,12,12,0,1,0,0.010008343495428562,0.0,8053.14013671875
BabyLM-community/babylm-baseline-100m-gpt2,chck_40M,40000000,98425344,12,12,0,1,1,0.010670023038983345,0.0,8053.14013671875
BabyLM-community/babylm-baseline-100m-gpt2,chck_40M,40000000,98425344,12,12,0,1,2,0.009944616816937923,0.0,8053.14013671875
BabyLM-community/babylm-baseline-100m-gpt2,chck_40M,40000000,98425344,12,12,0,1,3,0.012289238162338734,0.0,8053.14013671875
BabyLM-community/babylm-baseline-100m-gpt2,chck_40M,40000000,98425344,12,12,0,1,4,0.00917045772075653,0.0,8053.14013671875
BabyLM-community/babylm-baseline-100m-gpt2,chck_40M,40000000,98425344,12,12,0,1,5,0.010037208907306194,0.0,8053.14013671875
BabyLM-community/babylm-baseline-100m-gpt2,chck_40M,40000000,98425344,12,12,0,1,6,0.011199312284588814,0.0,8053.14013671875
