mpath,checkpoint,words_seen,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,0,0,0.014882704243063927,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,0,1,0.014676511287689209,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,0,2,0.015683336183428764,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,0,3,0.014530696906149387,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,0,4,0.015097501687705517,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,0,5,0.013587633147835732,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,0,6,0.013595343567430973,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,0,7,0.01391100324690342,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,0,8,0.014074934646487236,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,0,9,0.013671471737325191,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,0,10,0.014207479543983936,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,0,11,0.014763006940484047,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,1,0,0.012419402599334717,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,1,1,0.012341822497546673,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,1,2,0.016200795769691467,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,1,3,0.012696865946054459,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,1,4,0.011133716441690922,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,1,5,0.01117654424160719,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,1,6,0.014501938596367836,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,1,7,0.012024861760437489,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,1,8,0.009764646179974079,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,1,9,0.011353478766977787,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,1,10,0.010168583132326603,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,1,11,0.01307804323732853,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,2,0,0.008585515432059765,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,2,1,0.011714165098965168,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,2,2,0.007527108304202557,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,2,3,0.010609612800180912,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,2,4,0.005473378114402294,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,2,5,0.010532797314226627,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,2,6,0.010814731009304523,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,2,7,0.010560750029981136,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,2,8,0.005403497256338596,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,2,9,0.010996618308126926,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,2,10,0.0070236194878816605,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,2,11,0.012703273445367813,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,3,0,0.012352241203188896,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,3,1,0.011087915860116482,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,3,2,0.012443718500435352,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,3,3,0.002219798043370247,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,3,4,0.011245007626712322,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,3,5,0.010287081822752953,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,3,6,0.011037033051252365,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,3,7,0.013120574876666069,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,3,8,0.008056607097387314,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,3,9,0.01218932494521141,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,3,10,0.010097322054207325,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,3,11,0.0064771114848554134,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,4,0,0.009014002047479153,0.0,6982.0
BabyLM-community/babylm-baseline-10m-gpt2,chck_70M,70000000,98425344,12,12,0,4,1,6.204321107361466e-05,0.0,6982.0
