mpath,checkpoint,words_seen,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
BabyLM-community/babylm-baseline-10m-gpt2,chck_80M,80000000,98425344,12,12,0,0,0,0.013734417036175728,0.0,7810.39990234375
BabyLM-community/babylm-baseline-10m-gpt2,chck_80M,80000000,98425344,12,12,0,0,1,0.014566611498594284,0.0,7810.39990234375
BabyLM-community/babylm-baseline-10m-gpt2,chck_80M,80000000,98425344,12,12,0,0,2,0.014847083017230034,0.0,7810.39990234375
BabyLM-community/babylm-baseline-10m-gpt2,chck_80M,80000000,98425344,12,12,0,0,3,0.014215094968676567,0.0,7810.39990234375
BabyLM-community/babylm-baseline-10m-gpt2,chck_80M,80000000,98425344,12,12,0,0,4,0.01437851320952177,0.0,7810.39990234375
BabyLM-community/babylm-baseline-10m-gpt2,chck_80M,80000000,98425344,12,12,0,0,5,0.014613709412515163,0.0,7810.39990234375
BabyLM-community/babylm-baseline-10m-gpt2,chck_80M,80000000,98425344,12,12,0,0,6,0.015387600287795067,0.0,7810.39990234375
BabyLM-community/babylm-baseline-10m-gpt2,chck_80M,80000000,98425344,12,12,0,0,7,0.01516854390501976,0.0,7810.39990234375
BabyLM-community/babylm-baseline-10m-gpt2,chck_80M,80000000,98425344,12,12,0,0,8,0.013727648183703423,0.0,7810.39990234375
BabyLM-community/babylm-baseline-10m-gpt2,chck_80M,80000000,98425344,12,12,0,0,9,0.01362334843724966,0.0,7810.39990234375
BabyLM-community/babylm-baseline-10m-gpt2,chck_80M,80000000,98425344,12,12,0,0,10,0.014774691313505173,0.0,7810.39990234375
BabyLM-community/babylm-baseline-10m-gpt2,chck_80M,80000000,98425344,12,12,0,0,11,0.01331518217921257,0.0,7810.39990234375
BabyLM-community/babylm-baseline-10m-gpt2,chck_80M,80000000,98425344,12,12,0,1,0,0.01359512284398079,0.0,7810.39990234375
BabyLM-community/babylm-baseline-10m-gpt2,chck_80M,80000000,98425344,12,12,0,1,1,0.010391856543719769,0.0,7810.39990234375
BabyLM-community/babylm-baseline-10m-gpt2,chck_80M,80000000,98425344,12,12,0,1,2,0.01339690200984478,0.0,7810.39990234375
BabyLM-community/babylm-baseline-10m-gpt2,chck_80M,80000000,98425344,12,12,0,1,3,0.012262599542737007,0.0,7810.39990234375
