mpath,checkpoint,words_seen,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,0,0,0.014073645696043968,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,0,1,0.014220130629837513,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,0,2,0.01448898296803236,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,0,3,0.01398609671741724,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,0,4,0.014525498263537884,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,0,5,0.014000996015965939,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,0,6,0.01441538892686367,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,0,7,0.013912122696638107,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,0,8,0.014130386523902416,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,0,9,0.01302836649119854,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,0,10,0.014973528683185577,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,0,11,0.012709531933069229,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,1,0,0.01107995305210352,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,1,1,0.01067663636058569,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,1,2,0.011908389627933502,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,1,3,0.013003950007259846,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,1,4,0.01448793150484562,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,1,5,0.011212188750505447,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,1,6,0.011741549707949162,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,1,7,0.011287884786725044,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,1,8,0.009302010759711266,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,1,9,0.012876718305051327,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,1,10,0.010773713700473309,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,1,11,0.012117914855480194,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,2,0,0.005889916326850653,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,2,1,0.012156747281551361,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,2,2,0.01152602955698967,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,2,3,0.009386206045746803,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,2,4,0.009927899576723576,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,2,5,0.005619824398308992,0.05999999865889549,4657.419921875
BabyLM-community/babylm-baseline-100m-gpt2,chck_70M,70000000,98425344,12,12,0,2,6,0.001289221690967679,0.05999999865889549,4657.419921875
