mpath,checkpoint,words_seen,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,0,0,0.014016611501574516,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,0,1,0.014546293765306473,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,0,2,0.013242466375231743,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,0,3,0.01460376288741827,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,0,4,0.014330480247735977,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,0,5,0.014576001092791557,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,0,6,0.014666956849396229,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,0,7,0.013426430523395538,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,0,8,0.013676397502422333,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,0,9,0.014056981541216373,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,0,10,0.01392351370304823,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,0,11,0.014471683651208878,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,1,0,0.013219157233834267,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,1,1,0.014402728527784348,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,1,2,0.01380513422191143,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,1,3,0.014381732791662216,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,1,4,0.013402405194938183,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,1,5,0.013300890102982521,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,1,6,0.014023320749402046,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,1,7,0.013541728258132935,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,1,8,0.013577604666352272,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,1,9,0.014322842471301556,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,1,10,0.012703878805041313,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,1,11,0.01315238792449236,0.0,7987.5
BabyLM-community/babylm-baseline-100m-gpt2,chck_4M,4000000,98425344,12,12,0,2,0,0.013658924959599972,0.0,7987.5
