mpath,checkpoint,words_seen,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,0,0,0.014074617996811867,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,0,1,0.01380403432995081,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,0,2,0.013947390019893646,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,0,3,0.013449731282889843,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,0,4,0.014990418218076229,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,0,5,0.013689649291336536,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,0,6,0.01461065374314785,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,0,7,0.013643971644341946,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,0,8,0.012803110294044018,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,0,9,0.01447486411780119,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,0,10,0.012475421652197838,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,0,11,0.013491583056747913,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,1,0,0.01399387326091528,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,1,1,0.013570211827754974,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,1,2,0.014740617014467716,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,1,3,0.014280076138675213,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,1,4,0.01606046035885811,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,1,5,0.012942541390657425,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,1,6,0.014121286571025848,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,1,7,0.013180229812860489,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,1,8,0.014399412088096142,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,1,9,0.013942169956862926,0.0,7993.81982421875
BabyLM-community/babylm-baseline-10m-gpt2,chck_3M,3000000,98425344,12,12,0,1,10,0.013376498594880104,0.0,7993.81982421875
