mpath,checkpoint,words_seen,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,0,0,0.014455650001764297,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,0,1,0.014314276166260242,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,0,2,0.01475735753774643,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,0,3,0.014275984838604927,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,0,4,0.014002821408212185,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,0,5,0.01481621153652668,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,0,6,0.014367460273206234,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,0,7,0.01435523759573698,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,0,8,0.013554375618696213,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,0,9,0.013420301489531994,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,0,10,0.013984408229589462,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,0,11,0.012566438876092434,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,1,0,0.008292580023407936,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,1,1,0.008814863860607147,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,1,2,0.009884470142424107,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,1,3,0.012244568206369877,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,1,4,0.010380477644503117,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,1,5,0.008331880904734135,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,1,6,0.011370617896318436,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,1,7,0.01286799181252718,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,1,8,0.008350629359483719,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,1,9,0.011126709170639515,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,1,10,0.011424836702644825,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,1,11,0.012335854582488537,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,2,0,0.0036512217484414577,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,2,1,0.010619762353599072,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,2,2,0.008963345550000668,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,2,3,0.006399231497198343,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,2,4,0.011318334378302097,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,2,5,0.0058735692873597145,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,2,6,0.0008469875319860876,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,2,7,0.0022580083459615707,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,2,8,0.007404866628348827,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,2,9,0.002138720126822591,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,2,10,0.0021065983455628157,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,2,11,0.000835337326861918,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,3,0,0.010692652314901352,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,3,1,0.01115806121379137,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,3,2,4.120250741834752e-05,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,3,3,0.009141176007688046,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,3,4,0.009120656177401543,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,3,5,0.0002204158517997712,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,3,6,0.011642412282526493,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,3,7,0.005928122904151678,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,3,8,6.01720494159963e-05,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,3,9,0.002970687346532941,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,3,10,0.006490831263363361,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,3,11,3.6539357097353786e-05,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,4,0,3.4074859286192805e-05,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,4,1,2.168522605927592e-08,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,4,2,1.7341248437219292e-08,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,4,3,0.007310421671718359,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,4,4,4.6114745799741286e-08,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,4,5,0.006371214985847473,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,4,6,2.5357042687801368e-08,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,4,7,2.1446323444251902e-05,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,4,8,1.7991875438383431e-06,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,4,9,0.0004503879463300109,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,4,10,1.9554320260795066e-06,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,4,11,5.6747412600088865e-06,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,5,0,0.0010925879469141364,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,5,1,0.000391189765650779,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,5,2,0.010835658758878708,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,5,3,2.3762818273098674e-06,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,5,4,2.7620397304417565e-05,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,5,5,9.63665806921199e-05,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,5,6,5.9952503761451226e-06,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,5,7,3.570824901544256e-06,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,5,8,0.010837013833224773,0.20000000298023224,1641.6400146484375
BabyLM-community/babylm-baseline-100m-gpt2,chck_100M,100000000,98425344,12,12,0,5,9,0.0006637073820456862,0.20000000298023224,1641.6400146484375
