mpath,checkpoint,words_seen,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,0,0,0.013958573341369629,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,0,1,0.015013567171990871,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,0,2,0.013652026653289795,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,0,3,0.015360184013843536,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,0,4,0.014477858319878578,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,0,5,0.015282788313925266,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,0,6,0.014218864031136036,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,0,7,0.013611066155135632,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,0,8,0.014489658176898956,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,0,9,0.01521309744566679,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,0,10,0.014178204350173473,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,0,11,0.01427233126014471,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,1,0,0.009352141991257668,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,1,1,0.012981351464986801,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,1,2,0.010066024027764797,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,1,3,0.011097257025539875,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,1,4,0.011725228279829025,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,1,5,0.009791171178221703,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,1,6,0.013530400581657887,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,1,7,0.012320131994783878,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,1,8,0.009781669825315475,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,1,9,0.012890215963125229,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,1,10,0.008135811425745487,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,1,11,0.01192394457757473,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,2,0,0.005983969196677208,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,2,1,0.013650977984070778,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,2,2,0.008446362800896168,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,2,3,0.005109360441565514,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,2,4,0.01112341322004795,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,2,5,0.0058673047460615635,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,2,6,0.0019403062760829926,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,2,7,0.0024546640925109386,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,2,8,0.010160369798541069,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,2,9,0.003150878008455038,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,2,10,0.0021427159663289785,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,2,11,0.0014464854029938579,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,3,0,0.011884251609444618,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,3,1,0.012340586632490158,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,3,2,0.00014159484999254346,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,3,3,0.010027029551565647,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,3,4,0.00803390983492136,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,3,5,0.00138476665597409,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,3,6,0.013370532542467117,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,3,7,0.0067858886905014515,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,3,8,0.0005604390171356499,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,3,9,0.0024601048789918423,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,3,10,0.006557615008205175,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,3,11,8.679130405653268e-05,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,4,0,0.00010473033762536943,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,4,1,2.029985779472554e-08,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,4,2,1.7880820379900797e-08,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,4,3,0.010008519515395164,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,4,4,4.4917161545754425e-08,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,4,5,0.006825517397373915,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,4,6,3.7908044703272026e-08,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,4,7,2.3969359972397797e-05,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,4,8,2.67690575128654e-06,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,4,9,0.0009708881261758506,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,4,10,5.110339884595305e-07,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,4,11,2.2896367227076553e-05,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,5,0,0.002234486863017082,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,5,1,0.000693403766490519,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,5,2,0.012815701775252819,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,5,3,3.226248281862354e-06,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,5,4,9.153853898169473e-05,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,5,5,0.000427974242484197,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,5,6,5.707501713914098e-06,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,5,7,3.7207623790891375e-06,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,5,8,0.011248081922531128,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,5,9,0.0009185574017465115,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,5,10,1.0989760085067246e-05,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,5,11,2.4415197913185693e-05,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,6,0,0.0004421348567120731,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,6,1,0.047983694821596146,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,6,2,0.00025576987536624074,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,6,3,0.0005912324995733798,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,6,4,0.0925048291683197,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,6,5,0.0111930500715971,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,6,6,0.09431301057338715,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,6,7,0.00021717851632274687,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,6,8,0.00020866742124781013,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,6,9,0.00038001645589247346,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,6,10,0.0009146672673523426,0.0,5062.35986328125
BabyLM-community/babylm-baseline-100m-gpt2,chck_50M,50000000,98425344,12,12,0,6,11,0.0027829778846353292,0.0,5062.35986328125
