mpath,checkpoint,words_seen,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,0,0,0.012358170002698898,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,0,1,0.013806655071675777,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,0,2,0.014822001568973064,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,0,3,0.013443184085190296,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,0,4,0.013713829219341278,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,0,5,0.013270411640405655,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,0,6,0.013836544938385487,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,0,7,0.013607207685709,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,0,8,0.013296032324433327,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,0,9,0.014490310102701187,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,0,10,0.013612034730613232,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,0,11,0.013911651447415352,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,1,0,0.012596470303833485,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,1,1,0.011897321790456772,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,1,2,0.012507518753409386,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,1,3,0.012458663433790207,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,1,4,0.012062548659741879,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,1,5,0.01096393447369337,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,1,6,0.013185675255954266,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,1,7,0.01381947286427021,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,1,8,0.010306188836693764,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,1,9,0.011716202832758427,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,1,10,0.010927115567028522,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,1,11,0.014106336049735546,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,2,0,0.014284903183579445,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,2,1,0.00932686310261488,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,2,2,0.011243555694818497,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,2,3,0.012023797258734703,0.0,7616.43994140625
BabyLM-community/babylm-baseline-10m-gpt2,chck_60M,60000000,98425344,12,12,0,2,4,0.005527608562260866,0.0,7616.43994140625
