mpath,checkpoint,words_seen,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,0,0,0.013601798564195633,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,0,1,0.014565505087375641,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,0,2,0.014583072625100613,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,0,3,0.014222929254174232,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,0,4,0.014319580979645252,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,0,5,0.013800535351037979,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,0,6,0.015021022409200668,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,0,7,0.014187263324856758,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,0,8,0.015038812533020973,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,0,9,0.01515490934252739,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,0,10,0.014810237102210522,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,0,11,0.013534629717469215,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,1,0,0.009569809772074223,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,1,1,0.012652087025344372,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,1,2,0.009522581472992897,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,1,3,0.011264863424003124,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,1,4,0.009631306864321232,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,1,5,0.009984340518712997,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,1,6,0.011675996705889702,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,1,7,0.012141874991357327,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,1,8,0.01161903701722622,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,1,9,0.01243568304926157,0.0,7553.83984375
BabyLM-community/babylm-baseline-100m-gpt2,chck_30M,30000000,98425344,12,12,0,1,10,0.010324133560061455,0.0,7553.83984375
