mpath,checkpoint,words_seen,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,0,0,0.014166000299155712,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,0,1,0.014040792360901833,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,0,2,0.014549949206411839,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,0,3,0.013809582218527794,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,0,4,0.014523601159453392,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,0,5,0.013235279358923435,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,0,6,0.013122566975653172,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,0,7,0.013958456926047802,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,0,8,0.012663725763559341,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,0,9,0.01448890008032322,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,0,10,0.013651471585035324,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,0,11,0.014714612625539303,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,1,0,0.012343091890215874,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,1,1,0.012757332064211369,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,1,2,0.014594333246350288,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,1,3,0.015880821272730827,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,1,4,0.014808394946157932,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,1,5,0.013294265605509281,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,1,6,0.013267486356198788,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,1,7,0.010063431225717068,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,1,8,0.012400521896779537,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,1,9,0.012393894605338573,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,1,10,0.010239479131996632,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,1,11,0.013614406809210777,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,2,0,0.014379546977579594,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,2,1,0.013745558448135853,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,2,2,0.010318932123482227,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,2,3,0.011668440885841846,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,2,4,0.010626175440847874,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,2,5,0.012082538567483425,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,2,6,0.011737343855202198,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,2,7,0.01413879543542862,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,2,8,0.012345579452812672,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,2,9,0.011108859442174435,0.0,7733.16015625
BabyLM-community/babylm-baseline-10m-gpt2,chck_6M,6000000,98425344,12,12,0,2,10,0.01312593836337328,0.0,7733.16015625
