mpath,checkpoint,words_seen,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,0,0,0.013945555314421654,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,0,1,0.013638022355735302,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,0,2,0.014710408635437489,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,0,3,0.013403895311057568,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,0,4,0.014941325411200523,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,0,5,0.013978268019855022,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,0,6,0.013048171997070312,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,0,7,0.012565067037940025,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,0,8,0.01316847838461399,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,0,9,0.012541063129901886,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,0,10,0.014188654720783234,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,0,11,0.012637214735150337,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,1,0,0.014316897839307785,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,1,1,0.014568645507097244,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,1,2,0.01398703083395958,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,1,3,0.013413473032414913,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,1,4,0.01439149584621191,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,1,5,0.01399216614663601,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,1,6,0.01306064147502184,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,1,7,0.013945769518613815,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,1,8,0.013799254782497883,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,1,9,0.0150277279317379,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,1,10,0.014045726507902145,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,1,11,0.013871978968381882,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,2,0,0.014130757190287113,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,2,1,0.013633511029183865,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,2,2,0.013242675922811031,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,2,3,0.01394658163189888,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,2,4,0.01342527475208044,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,2,5,0.01427585631608963,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,2,6,0.013882109895348549,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,2,7,0.013031154870986938,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,2,8,0.014412284828722477,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,2,9,0.012965092435479164,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,2,10,0.013684497214853764,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,2,11,0.013751013204455376,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,3,0,0.01315914373844862,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,3,1,0.013194532133638859,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,3,2,0.013628843240439892,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,3,3,0.01444251649081707,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,3,4,0.014644315466284752,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,3,5,0.013849776238203049,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,3,6,0.014087557792663574,0.0,8098.7001953125
BabyLM-community/babylm-baseline-100m-gpt2,chck_1M,1000000,98425344,12,12,0,3,7,0.01318152155727148,0.0,8098.7001953125
