mpath,checkpoint,words_seen,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,0,0,0.014767736196517944,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,0,1,0.013677388429641724,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,0,2,0.01454818993806839,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,0,3,0.013673700392246246,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,0,4,0.01391657069325447,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,0,5,0.013686678372323513,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,0,6,0.013868799433112144,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,0,7,0.013217258267104626,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,0,8,0.013132542371749878,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,0,9,0.01402036938816309,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,0,10,0.014306416735053062,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,0,11,0.013810791075229645,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,1,0,0.010878976434469223,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,1,1,0.01207002904266119,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,1,2,0.012865254655480385,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,1,3,0.013839881867170334,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,1,4,0.012538096867501736,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,1,5,0.012979723513126373,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,1,6,0.012276525609195232,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,1,7,0.011138410307466984,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,1,8,0.011166531592607498,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,1,9,0.013071870431303978,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,1,10,0.008986265398561954,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,1,11,0.011877068318426609,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,2,0,0.015158815309405327,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,2,1,0.012789422646164894,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,2,2,0.013046982698142529,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,2,3,0.010690897703170776,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,2,4,0.010694261640310287,0.0,8453.7197265625
BabyLM-community/babylm-baseline-10m-gpt2,chck_7M,7000000,98425344,12,12,0,2,5,0.009387076832354069,0.0,8453.7197265625
