mpath,checkpoint,words_seen,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
BabyLM-community/babylm-baseline-10m-gpt2,chck_50M,50000000,98425344,12,12,0,0,0,0.014313524588942528,0.0,7247.8798828125
BabyLM-community/babylm-baseline-10m-gpt2,chck_50M,50000000,98425344,12,12,0,0,1,0.014809127897024155,0.0,7247.8798828125
BabyLM-community/babylm-baseline-10m-gpt2,chck_50M,50000000,98425344,12,12,0,0,2,0.014006377197802067,0.0,7247.8798828125
BabyLM-community/babylm-baseline-10m-gpt2,chck_50M,50000000,98425344,12,12,0,0,3,0.013921547681093216,0.0,7247.8798828125
BabyLM-community/babylm-baseline-10m-gpt2,chck_50M,50000000,98425344,12,12,0,0,4,0.014638240449130535,0.0,7247.8798828125
BabyLM-community/babylm-baseline-10m-gpt2,chck_50M,50000000,98425344,12,12,0,0,5,0.015602638944983482,0.0,7247.8798828125
BabyLM-community/babylm-baseline-10m-gpt2,chck_50M,50000000,98425344,12,12,0,0,6,0.01532752625644207,0.0,7247.8798828125
BabyLM-community/babylm-baseline-10m-gpt2,chck_50M,50000000,98425344,12,12,0,0,7,0.014525576494634151,0.0,7247.8798828125
BabyLM-community/babylm-baseline-10m-gpt2,chck_50M,50000000,98425344,12,12,0,0,8,0.013672917149960995,0.0,7247.8798828125
BabyLM-community/babylm-baseline-10m-gpt2,chck_50M,50000000,98425344,12,12,0,0,9,0.01377074047923088,0.0,7247.8798828125
BabyLM-community/babylm-baseline-10m-gpt2,chck_50M,50000000,98425344,12,12,0,0,10,0.014252576045691967,0.0,7247.8798828125
BabyLM-community/babylm-baseline-10m-gpt2,chck_50M,50000000,98425344,12,12,0,0,11,0.014675986021757126,0.0,7247.8798828125
BabyLM-community/babylm-baseline-10m-gpt2,chck_50M,50000000,98425344,12,12,0,1,0,0.013744580559432507,0.0,7247.8798828125
BabyLM-community/babylm-baseline-10m-gpt2,chck_50M,50000000,98425344,12,12,0,1,1,0.011730390600860119,0.0,7247.8798828125
BabyLM-community/babylm-baseline-10m-gpt2,chck_50M,50000000,98425344,12,12,0,1,2,0.01313783135265112,0.0,7247.8798828125
