mpath,seed,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,0,0,0.013876719400286674,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,0,1,0.013019762933254242,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,0,2,0.012505116872489452,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,0,3,0.014938059262931347,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,0,4,0.014076645486056805,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,0,5,0.013712028041481972,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,0,6,0.013296565972268581,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,0,7,0.012006464414298534,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,0,8,0.015144922770559788,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,0,9,0.014655946753919125,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,0,10,0.013776373118162155,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,0,11,0.013074422255158424,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,1,0,0.010539625771343708,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,1,1,0.011736862361431122,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,1,2,0.012843902222812176,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,1,3,0.0108128497377038,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,1,4,0.010338054038584232,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,1,5,0.00970420055091381,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,1,6,0.00957653671503067,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,1,7,0.010628694668412209,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,1,8,0.010796235874295235,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,1,9,0.010546529665589333,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,1,10,0.00848937314003706,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,1,11,0.010382210835814476,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,2,0,0.0026962365955114365,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,2,1,0.007409621030092239,0.0,24710.439453125
EleutherAI/pythia-160m,4,512,step512,162322944,12,12,0,2,2,0.00031223922269418836,0.0,24710.439453125
