mpath,seed,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,0,0,0.014650910161435604,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,0,1,0.014511369168758392,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,0,2,0.012772799469530582,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,0,3,0.014219453558325768,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,0,4,0.013475656509399414,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,0,5,0.01454846654087305,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,0,6,0.014371104538440704,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,0,7,0.015144417062401772,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,0,8,0.014572870917618275,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,0,9,0.01359661016613245,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,0,10,0.014003951102495193,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,0,11,0.013600647449493408,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,1,0,0.013414605520665646,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,1,1,0.012840032577514648,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,1,2,0.014546224847435951,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,1,3,0.012822669930756092,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,1,4,0.013738339766860008,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,1,5,0.01366844866424799,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,1,6,0.01525238249450922,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,1,7,0.012624833732843399,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,1,8,0.012675060890614986,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,1,9,0.01369776763021946,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,1,10,0.013516050763428211,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,1,11,0.012697641737759113,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,2,0,0.013247434981167316,0.0,31759.5
EleutherAI/pythia-160m,6,32,step32,162322944,12,12,0,2,1,0.013144581578671932,0.0,31759.5
