mpath,seed,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,0,0,0.013297553174197674,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,0,1,0.014237966388463974,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,0,2,0.013373970054090023,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,0,3,0.012915072031319141,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,0,4,0.01490243710577488,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,0,5,0.013536925427615643,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,0,6,0.013933257199823856,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,0,7,0.013172280974686146,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,0,8,0.01361873745918274,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,0,9,0.013597634620964527,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,0,10,0.01369425654411316,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,0,11,0.014222169294953346,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,1,0,0.011708327569067478,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,1,1,0.004764275625348091,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,1,2,0.011349152773618698,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,1,3,0.012657750397920609,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,1,4,0.011269409209489822,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,1,5,0.011672704480588436,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,1,6,0.0073895808309316635,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,1,7,0.008942997083067894,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,1,8,0.012574388645589352,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,1,9,0.009468572214245796,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,1,10,0.008511914871633053,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,1,11,0.00784365925937891,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,2,0,0.004402562510222197,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,2,1,0.00012691697338595986,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,2,2,0.009137078188359737,0.46000000834465027,232.52000427246094
EleutherAI/pythia-160m,8,1000,step1000,162322944,12,12,0,2,3,0.01273038424551487,0.46000000834465027,232.52000427246094
