mpath,seed,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,0,0,0.014900241047143936,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,0,1,0.01480554137378931,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,0,2,0.013290945440530777,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,0,3,0.013345707207918167,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,0,4,0.015543144196271896,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,0,5,0.012837376445531845,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,0,6,0.013983008451759815,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,0,7,0.01353592798113823,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,0,8,0.013205226510763168,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,0,9,0.013612501323223114,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,0,10,0.012578791007399559,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,0,11,0.012553118169307709,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,1,0,0.010137593373656273,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,1,1,0.010550685226917267,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,1,2,0.01215530838817358,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,1,3,0.012238710187375546,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,1,4,0.013989346101880074,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,1,5,0.012093987315893173,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,1,6,0.011408713646233082,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,1,7,0.014222465455532074,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,1,8,0.010242363438010216,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,1,9,0.011673910543322563,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,1,10,0.013424201868474483,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,1,11,0.010669808834791183,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,2,0,0.013189851306378841,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,2,1,0.013758962973952293,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,2,2,0.008278335444629192,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,2,3,0.00978159997612238,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,2,4,0.009258847683668137,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,2,5,0.011501818895339966,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,2,6,0.011101851239800453,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,2,7,0.010340336710214615,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,2,8,0.012415737845003605,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,2,9,0.01050378568470478,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,2,10,0.012386769987642765,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,2,11,0.012548476457595825,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,3,0,0.01024255994707346,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,3,1,0.008714068681001663,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,3,2,0.010759495198726654,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,3,3,0.004505595657974482,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,3,4,0.004105753730982542,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,3,5,0.0022301608696579933,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,3,6,0.010201876983046532,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,3,7,0.00990956462919712,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,3,8,0.009200635366141796,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,3,9,0.008602358400821686,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,3,10,0.00827729795128107,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,3,11,0.01296244002878666,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,4,0,0.0037840837612748146,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,4,1,0.006401936989277601,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,4,2,0.00400293106213212,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,4,3,0.013261779211461544,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,4,4,0.0024398379027843475,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,4,5,0.0034918030723929405,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,4,6,0.00050221016863361,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,4,7,0.009917173534631729,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,4,8,0.009194491431117058,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,4,9,0.0026760261971503496,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,4,10,0.012105101719498634,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,4,11,0.004194831941276789,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,5,0,0.013433562591671944,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,5,1,0.007119953166693449,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,5,2,0.012329752556979656,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,5,3,0.010134072043001652,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,5,4,0.011895302683115005,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,5,5,0.01178969070315361,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,5,6,0.010620775632560253,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,5,7,0.011381734162569046,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,5,8,0.011793035082519054,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,5,9,0.010917356237769127,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,5,10,0.004865031689405441,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,5,11,0.0103549063205719,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,6,0,0.013029401190578938,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,6,1,0.014071928337216377,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,6,2,0.013205409049987793,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,6,3,0.013556906022131443,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,6,4,0.011502831242978573,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,6,5,0.00875403918325901,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,6,6,0.012701359577476978,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,6,7,0.009357074275612831,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,6,8,0.013937046751379967,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,6,9,0.01282148715108633,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,6,10,0.01454666256904602,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,6,11,0.012852969579398632,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,7,0,0.012678585015237331,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,7,1,0.013776632957160473,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,7,2,0.014281275682151318,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,7,3,0.012307566590607166,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,7,4,0.012674499303102493,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,7,5,0.01114235445857048,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,7,6,0.01535041257739067,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,7,7,0.014923013746738434,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,7,8,0.012337147258222103,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,7,9,0.014173125848174095,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,7,10,0.01077739242464304,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,7,11,0.013074304908514023,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,8,0,0.014087717980146408,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,8,1,0.013733748346567154,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,8,2,0.012354003265500069,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,8,3,0.014006075449287891,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,8,4,0.014705859124660492,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,8,5,0.013547979295253754,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,8,6,0.009769114665687084,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,8,7,0.012328675016760826,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,8,8,0.014496398158371449,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,8,9,0.011634285561740398,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,8,10,0.013490797020494938,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,8,11,0.015202262438833714,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,9,0,0.012620313093066216,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,9,1,0.013134116306900978,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,9,2,0.015412642620503902,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,9,3,0.01147792674601078,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,9,4,0.01566481776535511,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,9,5,0.014088789001107216,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,9,6,0.013003948144614697,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,9,7,0.012477966956794262,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,9,8,0.014394538477063179,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,9,9,0.01169460080564022,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,9,10,0.013240469619631767,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,9,11,0.013097137212753296,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,10,0,0.012885903008282185,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,10,1,0.010708397254347801,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,10,2,0.011017349548637867,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,10,3,0.01363549567759037,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,10,4,0.013753617182374,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,10,5,0.013046817854046822,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,10,6,0.015506505966186523,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,10,7,0.013534702360630035,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,10,8,0.011081526055932045,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,10,9,0.013640198856592178,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,10,10,0.011565628461539745,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,10,11,0.009131734259426594,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,11,0,0.011477135121822357,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,11,1,0.010421551764011383,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,11,2,0.007249293848872185,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,11,3,0.012059315107762814,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,11,4,0.005846832878887653,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,11,5,0.010198738425970078,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,11,6,0.004142874386161566,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,11,7,0.009883743710815907,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,11,8,0.006198590621352196,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,11,9,0.009870832785964012,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,11,10,0.006296870764344931,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,0,11,11,0.013818841427564621,0.0,27089.3203125
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,0,0,0.01360376924276352,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,0,1,0.013068846426904202,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,0,2,0.013017911463975906,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,0,3,0.014248259365558624,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,0,4,0.014285591430962086,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,0,5,0.01543629914522171,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,0,6,0.014929207973182201,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,0,7,0.015573276206851006,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,0,8,0.013114404864609241,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,0,9,0.013643442653119564,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,0,10,0.01408905629068613,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,0,11,0.013922862708568573,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,1,0,0.010382188484072685,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,1,1,0.012072415091097355,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,1,2,0.010952706448733807,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,1,3,0.010964810848236084,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,1,4,0.013695853762328625,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,1,5,0.013155242428183556,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,1,6,0.013704860582947731,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,1,7,0.013497228734195232,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,1,8,0.010673901997506618,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,1,9,0.013455623760819435,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,1,10,0.014145140536129475,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,1,11,0.011012987233698368,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,2,0,0.011326625011861324,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,2,1,0.013536716811358929,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,2,2,0.008103150874376297,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,2,3,0.007936391979455948,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,2,4,0.008691475726664066,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,2,5,0.014457548037171364,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,2,6,0.01152849942445755,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,2,7,0.010542395524680614,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,2,8,0.012840365059673786,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,2,9,0.012622050009667873,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,2,10,0.012066420167684555,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,2,11,0.013765977695584297,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,3,0,0.008967115543782711,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,3,1,0.009645592421293259,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,3,2,0.009914981201291084,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,3,3,0.009750479832291603,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,3,4,0.0041753086261451244,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,3,5,0.0030230609700083733,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,3,6,0.008887144736945629,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,3,7,0.009099895134568214,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,3,8,0.01010939385741949,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,3,9,0.010294027626514435,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,3,10,0.009588302113115788,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,3,11,0.012548230588436127,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,4,0,0.0023160194978117943,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,4,1,0.005657541565597057,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,4,2,0.0063137779943645,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,4,3,0.015395504422485828,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,4,4,0.0016953301383182406,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,4,5,0.0032439774367958307,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,4,6,0.0007006637752056122,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,4,7,0.010484632104635239,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,4,8,0.010511278174817562,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,4,9,0.0025585396215319633,0.0,24954.1796875
EleutherAI/pythia-160m,6,256,step256,162322944,12,12,1,4,10,0.008121931925415993,0.0,24954.1796875
