mpath,seed,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,0,0,0.0072189997881650925,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,0,1,0.0038709533400833607,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,0,2,0.004077881574630737,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,0,3,0.0078034671023488045,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,0,4,0.005536022130399942,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,0,5,0.008236944675445557,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,0,6,0.0028982048388570547,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,0,7,0.0012628285912796855,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,0,8,0.003481191350147128,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,0,9,0.000645494437776506,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,0,10,0.012466030195355415,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,0,11,0.005300790537148714,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,1,0,0.007836055010557175,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,1,1,0.007480519358068705,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,1,2,0.0008291624253615737,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,1,3,0.011773082427680492,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,1,4,0.0031320166308432817,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,1,5,0.00022176983475219458,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,1,6,0.008354783989489079,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,1,7,5.299115400703158e-06,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,1,8,1.4107692550169304e-05,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,1,9,0.0006504128687083721,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,1,10,0.004181821830570698,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,1,11,0.004055465571582317,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,2,0,0.00014368913252837956,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,2,1,0.00047339126467704773,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,2,2,0.0016004524659365416,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,2,3,0.00826764665544033,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,2,4,0.0006337345112115145,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,2,5,0.005164488684386015,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,2,6,0.003189879935234785,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,2,7,0.010151410475373268,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,2,8,0.006175006739795208,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,2,9,0.010706491768360138,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,2,10,0.0014489054447039962,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,2,11,0.0019535631872713566,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,3,0,0.008917726576328278,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,3,1,0.0025778841227293015,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,3,2,0.004771454259753227,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,3,3,0.023577390238642693,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,3,4,0.0021771935280412436,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,3,5,0.00035003351513296366,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,3,6,5.860155579284765e-05,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,3,7,0.0074188304133713245,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,3,8,0.0014714692952111363,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,3,9,0.0017665453488007188,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,3,10,0.0003625426907092333,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,3,11,1.3607326376785522e-09,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,4,0,4.6699213271494955e-05,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,4,1,0.0013735449174419045,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,4,2,0.004845787771046162,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,4,3,0.0025842266622930765,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,4,4,0.00029842162621207535,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,4,5,0.0011817957274615765,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,4,6,5.800730451532843e-10,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,4,7,2.2157543355660891e-07,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,4,8,4.853443897445686e-06,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,4,9,1.0788590770971496e-05,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,4,10,0.004968360997736454,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,4,11,3.225548061891459e-05,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,5,0,0.01731017790734768,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,5,1,0.4261077642440796,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,5,2,0.8716002702713013,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,5,3,0.00584017438814044,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,5,4,6.019601642037742e-06,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,5,5,0.0005011154571548104,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,5,6,0.0015346170403063297,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,5,7,0.07579851895570755,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,5,8,1.9700177290360443e-05,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,5,9,0.002599002793431282,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,5,10,0.0024514179676771164,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,5,11,0.22602790594100952,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,6,0,0.0027980743907392025,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,6,1,0.011847594752907753,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,6,2,0.007871448993682861,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,6,3,0.10570117086172104,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,6,4,3.538947566994466e-05,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,6,5,0.45658719539642334,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,6,6,0.00126470101531595,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,6,7,0.0015430562198162079,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,6,8,0.05883347615599632,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,6,9,0.5847620964050293,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,6,10,0.005296176765114069,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,6,11,0.8827849626541138,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,7,0,0.0020890519954264164,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,7,1,0.7942739725112915,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,7,2,0.01623016595840454,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,7,3,0.08670605719089508,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,7,4,0.49579349160194397,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,7,5,0.4626982808113098,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,7,6,0.020807748660445213,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,7,7,0.10924512892961502,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,7,8,0.00042942765867337584,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,7,9,0.006291734986007214,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,7,10,0.07971810549497604,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,7,11,0.0035958432126790285,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,8,0,0.07479730993509293,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,8,1,0.014070234261453152,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,8,2,0.012027956545352936,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,8,3,0.05029836669564247,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,8,4,0.001332090818323195,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,8,5,0.2364083230495453,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,8,6,0.006100710481405258,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,8,7,0.016920803114771843,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,8,8,0.030566442757844925,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,8,9,0.02508573979139328,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,8,10,0.10547924786806107,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,8,11,7.446952281497943e-07,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,9,0,0.00017249782104045153,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,9,1,0.03406555578112602,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,9,2,0.007815828546881676,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,9,3,0.06363353878259659,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,9,4,0.12971968948841095,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,9,5,0.14468908309936523,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,9,6,0.026584332808852196,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,9,7,0.03427545726299286,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,9,8,5.299186159390956e-05,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,9,9,0.0028337675612419844,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,9,10,0.006765423808246851,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,9,11,0.0008003069669939578,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,10,0,0.015823252499103546,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,10,1,0.026484452188014984,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,10,2,0.016658611595630646,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,10,3,0.19416272640228271,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,10,4,0.030589204281568527,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,10,5,0.10862426459789276,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,10,6,0.14543244242668152,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,10,7,0.07922780513763428,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,10,8,0.2353334277868271,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,10,9,0.010259904898703098,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,10,10,0.1553357094526291,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,10,11,0.07745824009180069,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,11,0,0.0003631215658970177,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,11,1,0.06755693256855011,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,11,2,0.0258035846054554,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,11,3,0.00032033753814175725,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,11,4,0.06296701729297638,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,11,5,0.00878649391233921,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,11,6,0.0012062164023518562,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,11,7,0.00032345892395824194,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,11,8,0.0015871338546276093,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,11,9,0.0002519178087823093,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,11,10,0.0001325779885519296,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,0,11,11,0.00534898042678833,0.8199999928474426,958.280029296875
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,0,0,0.010288982652127743,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,0,1,0.008521785959601402,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,0,2,0.004159926902502775,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,0,3,0.0062124524265527725,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,0,4,0.00598561204969883,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,0,5,0.010781681165099144,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,0,6,0.0026830697897821665,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,0,7,0.0016432410338893533,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,0,8,0.0021314399782568216,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,0,9,0.0008617945713922381,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,0,10,0.015238924883306026,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,0,11,0.005671304650604725,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,1,0,0.011030617170035839,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,1,1,0.006648911628872156,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,1,2,0.004313117358833551,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,1,3,0.01629040762782097,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,1,4,0.004369917791336775,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,1,5,0.00016963519738055766,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,1,6,0.012557991780340672,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,1,7,1.8968670701724477e-05,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,1,8,5.1256920414743945e-06,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,1,9,0.0004696667892858386,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,1,10,0.002635934390127659,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,1,11,0.004815132822841406,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,2,0,5.990265708533116e-05,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,2,1,0.000244708004174754,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,2,2,0.001508053857833147,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,2,3,0.00876091793179512,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,2,4,0.0010200454853475094,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,2,5,0.0038830710109323263,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,2,6,0.0041374145075678825,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,2,7,0.010967421345412731,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,2,8,0.008031629025936127,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,2,9,0.012322025373578072,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,2,10,0.0017653629183769226,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,2,11,0.0016122168162837625,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,3,0,0.009768964722752571,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,3,1,0.0034241722896695137,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,3,2,0.007894562557339668,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,3,3,0.030006850138306618,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,3,4,0.007604922633618116,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,3,5,0.0002665804931893945,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,3,6,0.00011627170169958845,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,3,7,0.008573421277105808,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,3,8,0.0019108098931610584,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,3,9,0.002074815332889557,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,3,10,0.0005178108112886548,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,3,11,2.801083986980757e-08,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,4,0,0.005096646957099438,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,4,1,0.007673138752579689,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,4,2,0.007796898018568754,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,4,3,0.0054366313852369785,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,4,4,0.0011551354546099901,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,4,5,0.0026568525936454535,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,4,6,0.0019240266410633922,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,4,7,0.004738495219498873,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,4,8,0.00539771793410182,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,4,9,0.003735458245500922,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,4,10,0.01019585132598877,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,4,11,0.0049250926822423935,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,5,0,0.021153707057237625,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,5,1,0.3112212121486664,0.8600000143051147,603.2999877929688
EleutherAI/pythia-160m,5,50000,step50000,162322944,12,12,1,5,2,0.8189443349838257,0.8600000143051147,603.2999877929688
