mpath,seed,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,0,0,0.013674862682819366,0.0,21974.9609375
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,0,1,0.014689480885863304,0.0,21974.9609375
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,0,2,0.012242235243320465,0.0,21974.9609375
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,0,3,0.013289234600961208,0.0,21974.9609375
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,0,4,0.01484599243849516,0.0,21974.9609375
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,0,5,0.013505133800208569,0.0,21974.9609375
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,0,6,0.014471824280917645,0.0,21974.9609375
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,0,7,0.014936914667487144,0.0,21974.9609375
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,0,8,0.014128771610558033,0.0,21974.9609375
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,0,9,0.014568444341421127,0.0,21974.9609375
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,0,10,0.013515396974980831,0.0,21974.9609375
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,0,11,0.012498144991695881,0.0,21974.9609375
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,1,0,0.01372757088392973,0.0,21974.9609375
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,1,1,0.012358982115983963,0.0,21974.9609375
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,1,2,0.013950688764452934,0.0,21974.9609375
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,1,3,0.014419750310480595,0.0,21974.9609375
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,1,4,0.012424072250723839,0.0,21974.9609375
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,1,5,0.012546572834253311,0.0,21974.9609375
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,1,6,0.013185863383114338,0.0,21974.9609375
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,1,7,0.010352079756557941,0.0,21974.9609375
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,1,8,0.012771018780767918,0.0,21974.9609375
EleutherAI/pythia-160m,9,256,step256,162322944,12,12,0,1,9,0.013184620998799801,0.0,21974.9609375
