mpath,seed,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,0,0,0.014597846195101738,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,0,1,0.01390545628964901,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,0,2,0.014863516204059124,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,0,3,0.014059072360396385,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,0,4,0.013482494279742241,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,0,5,0.01408912893384695,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,0,6,0.013987270183861256,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,0,7,0.013629604130983353,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,0,8,0.012666615657508373,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,0,9,0.014285799115896225,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,0,10,0.014139159582555294,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,0,11,0.013092412613332272,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,1,0,0.014329241588711739,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,1,1,0.012931657955050468,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,1,2,0.01313373725861311,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,1,3,0.013694138266146183,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,1,4,0.014188557863235474,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,1,5,0.013592833653092384,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,1,6,0.013414515182375908,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,1,7,0.013235833495855331,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,1,8,0.015369117259979248,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,1,9,0.014319263398647308,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,1,10,0.013549387454986572,0.0,26847.939453125
EleutherAI/pythia-160m,8,32,step32,162322944,12,12,0,1,11,0.01480487547814846,0.0,26847.939453125
