mpath,seed,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,0,0,0.003770931623876095,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,0,1,0.020961785688996315,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,0,2,0.00601027300581336,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,0,3,0.005360075738281012,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,1,0,6.53138558845967e-05,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,1,1,0.006393014919012785,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,1,2,0.012804924510419369,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,1,3,8.51900695124641e-05,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,2,0,0.0021036940161138773,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,2,1,0.008404796943068504,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,2,2,0.001416534185409546,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,2,3,0.0001637354289414361,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,3,0,1.4085082511883229e-05,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,3,1,1.4497235877042325e-12,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,3,2,0.011506868526339531,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,3,3,4.726920632691645e-09,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,4,0,0.6213952302932739,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,4,1,0.3818252980709076,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,4,2,0.14946091175079346,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,4,3,0.638439416885376,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,5,0,3.0939664025231295e-11,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,5,1,0.019986223429441452,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,5,2,0.0023773887660354376,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,0,5,3,4.944305692333728e-05,0.10000000149011612,9079.3203125
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,0,0,0.002874154830351472,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,0,1,0.01031317375600338,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,0,2,0.009899464435875416,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,0,3,0.0034653441980481148,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,1,0,3.050514897040557e-05,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,1,1,0.007807527203112841,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,1,2,0.008201374672353268,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,1,3,6.932935434633691e-07,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,2,0,0.0016021759947761893,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,2,1,0.006389643996953964,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,2,2,0.00252982834354043,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,2,3,8.003925904631615e-05,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,3,0,1.8366577933193184e-05,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,3,1,4.8593229863124615e-14,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,3,2,0.014098136685788631,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,3,3,4.0931566469559755e-10,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,4,0,0.7302507162094116,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,4,1,0.40108078718185425,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,4,2,0.238802969455719,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,4,3,0.7406839728355408,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,5,0,1.39328640076273e-15,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,5,1,0.0577259436249733,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,5,2,0.002434700494632125,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,1,5,3,0.0034687200095504522,0.18000000715255737,9614.7197265625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,0,0,0.0018650084966793656,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,0,1,0.011438708752393723,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,0,2,0.008105848915874958,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,0,3,0.004568628501147032,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,1,0,0.0001484761160099879,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,1,1,0.00879953894764185,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,1,2,0.011280093342065811,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,1,3,9.946285217665718e-08,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,2,0,0.002112934598699212,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,2,1,0.00807019229978323,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,2,2,0.0018670703284442425,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,2,3,0.00020239407604094595,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,3,0,1.0909542652370874e-05,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,3,1,5.5134446033460686e-15,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,3,2,0.01341529842466116,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,3,3,2.584980007824811e-09,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,4,0,0.7899222373962402,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,4,1,0.6135910153388977,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,4,2,0.37689682841300964,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,4,3,0.7410480976104736,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,5,0,0.015585801564157009,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,5,1,0.02018100954592228,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,5,2,0.01562432013452053,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,2,5,3,0.005602145567536354,0.23999999463558197,6010.66015625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,3,0,0,0.0036654039286077023,0.36000001430511475,3667.840087890625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,3,0,1,0.017041441053152084,0.36000001430511475,3667.840087890625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,3,0,2,0.009304322302341461,0.36000001430511475,3667.840087890625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,3,0,3,0.004800428636372089,0.36000001430511475,3667.840087890625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,3,1,0,2.5320077838841826e-05,0.36000001430511475,3667.840087890625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,3,1,1,0.008852764032781124,0.36000001430511475,3667.840087890625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,3,1,2,0.011408177204430103,0.36000001430511475,3667.840087890625
EleutherAI/pythia-14m,3,143000,step143000,14067712,6,4,3,1,3,1.0732541255720207e-07,0.36000001430511475,3667.840087890625
