mpath,seed,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,0,0,0.013942691497504711,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,0,1,0.012869094498455524,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,0,2,0.01317084301263094,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,0,3,0.014749342575669289,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,0,4,0.013345637358725071,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,0,5,0.014476022683084011,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,0,6,0.01349657028913498,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,0,7,0.01436557061970234,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,0,8,0.012440510094165802,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,0,9,0.014159774407744408,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,0,10,0.013214115984737873,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,0,11,0.013119624927639961,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,1,0,0.012260152027010918,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,1,1,0.010048892349004745,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,1,2,0.011212620884180069,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,1,3,0.011047160252928734,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,1,4,0.010483969002962112,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,1,5,0.011644729413092136,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,1,6,0.008328694850206375,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,1,7,0.006376417353749275,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,1,8,0.014552636072039604,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,1,9,0.011046829633414745,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,1,10,0.010699072852730751,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,1,11,0.00763604324311018,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,2,0,0.00020545802544802427,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,2,1,0.0033261976204812527,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,2,2,0.007206364069133997,0.3199999928474426,497.3999938964844
EleutherAI/pythia-160m,9,1000,step1000,162322944,12,12,0,2,3,0.01009382028132677,0.3199999928474426,497.3999938964844
