mpath,seed,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,0,0,0.01376313716173172,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,0,1,0.013685575686395168,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,0,2,0.013397550210356712,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,0,3,0.013349469751119614,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,1,0,0.013301411643624306,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,1,1,0.01277422159910202,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,1,2,0.013955754227936268,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,1,3,0.014076280407607555,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,2,0,0.013393363915383816,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,2,1,0.013394858688116074,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,2,2,0.013067849911749363,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,2,3,0.015561108477413654,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,3,0,0.013777214102447033,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,3,1,0.01440783217549324,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,3,2,0.012732894159853458,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,3,3,0.0135557996109128,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,4,0,0.011774247512221336,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,4,1,0.013342670165002346,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,4,2,0.013834500685334206,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,4,3,0.01518226508051157,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,5,0,0.014085288159549236,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,5,1,0.013249018229544163,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,5,2,0.014069396071135998,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,0,5,3,0.012692790478467941,0.0,26133.279296875
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,0,0,0.01273209135979414,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,0,1,0.012125290930271149,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,0,2,0.01335722766816616,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,0,3,0.01595357432961464,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,1,0,0.013497655279934406,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,1,1,0.014256410300731659,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,1,2,0.012203472666442394,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,1,3,0.01516876369714737,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,2,0,0.014342611655592918,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,2,1,0.013154059648513794,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,2,2,0.014454147778451443,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,2,3,0.014291646890342236,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,3,0,0.013607361353933811,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,3,1,0.014174285344779491,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,3,2,0.012986686080694199,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,3,3,0.013477909378707409,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,4,0,0.012486081570386887,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,4,1,0.013960294425487518,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,4,2,0.01564168371260166,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,4,3,0.014545843936502934,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,5,0,0.014272124506533146,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,5,1,0.014306332916021347,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,5,2,0.014225263148546219,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,1,5,3,0.014476200565695763,0.0,26070.4609375
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,2,0,0,0.014049937948584557,0.0,25501.720703125
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,2,0,1,0.014232171699404716,0.0,25501.720703125
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,2,0,2,0.013557415455579758,0.0,25501.720703125
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,2,0,3,0.014011461287736893,0.0,25501.720703125
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,2,1,0,0.013677128590643406,0.0,25501.720703125
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,2,1,1,0.013425694778561592,0.0,25501.720703125
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,2,1,2,0.01392241008579731,0.0,25501.720703125
EleutherAI/pythia-14m,1,1,step1,14067712,6,4,2,1,3,0.0144503153860569,0.0,25501.720703125
