mpath,seed,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,0,0,0.01503829937428236,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,0,1,0.013558638282120228,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,0,2,0.014358307234942913,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,0,3,0.014393994584679604,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,0,4,0.012807914987206459,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,0,5,0.013319079764187336,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,0,6,0.013581374660134315,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,0,7,0.013551374897360802,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,1,0,0.013067595660686493,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,1,1,0.013174742460250854,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,1,2,0.014095187187194824,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,1,3,0.014284960925579071,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,1,4,0.012811456806957722,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,1,5,0.014154752716422081,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,1,6,0.013685634359717369,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,1,7,0.013591211289167404,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,2,0,0.014518657699227333,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,2,1,0.01239708624780178,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,2,2,0.014320200309157372,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,2,3,0.014026958495378494,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,2,4,0.014677826315164566,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,2,5,0.012982522137463093,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,2,6,0.013881542719900608,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,2,7,0.012052698992192745,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,3,0,0.014477485790848732,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,3,1,0.014044740237295628,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,3,2,0.014084764756262302,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,3,3,0.013187357224524021,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,3,4,0.01484383549541235,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,3,5,0.013564938679337502,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,3,6,0.01324473600834608,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,3,7,0.012391063384711742,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,4,0,0.0140961529687047,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,4,1,0.013472894206643105,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,4,2,0.014715678989887238,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,4,3,0.013365988619625568,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,4,4,0.013457593508064747,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,4,5,0.012810774147510529,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,4,6,0.013070927001535892,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,4,7,0.015321064740419388,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,5,0,0.01438324898481369,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,5,1,0.013289126567542553,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,5,2,0.013574688695371151,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,5,3,0.014276539906859398,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,5,4,0.015156617388129234,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,5,5,0.013132205232977867,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,5,6,0.012744557112455368,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,0,5,7,0.012058262713253498,0.0,22566.900390625
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,0,0,0.015078799799084663,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,0,1,0.01540272869169712,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,0,2,0.014408161863684654,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,0,3,0.012741449289023876,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,0,4,0.014064308255910873,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,0,5,0.01454909797757864,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,0,6,0.014232740737497807,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,0,7,0.014348316006362438,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,1,0,0.013999934308230877,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,1,1,0.013535818085074425,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,1,2,0.013688329607248306,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,1,3,0.014883004128932953,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,1,4,0.013417419046163559,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,1,5,0.013368181884288788,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,1,6,0.013429357670247555,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,1,7,0.013097061775624752,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,2,0,0.014023308642208576,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,2,1,0.012784626334905624,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,2,2,0.015064874663949013,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,2,3,0.013281216844916344,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,2,4,0.01489001139998436,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,2,5,0.014147975482046604,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,2,6,0.013621734455227852,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,2,7,0.013223623856902122,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,3,0,0.013402908109128475,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,3,1,0.013934263959527016,0.0,27148.1796875
EleutherAI/pythia-70m,9,8,step8,70426624,6,8,1,3,2,0.015693699941039085,0.0,27148.1796875
