mpath,seed,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,0,0,0.01341471541672945,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,0,1,0.014782414771616459,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,0,2,0.014213424175977707,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,0,3,0.012939398176968098,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,0,4,0.014146149158477783,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,0,5,0.014240235090255737,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,0,6,0.014379148371517658,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,0,7,0.013864181935787201,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,0,8,0.013773899525403976,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,0,9,0.013071388006210327,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,0,10,0.01186747569590807,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,0,11,0.01448262669146061,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,1,0,0.014253380708396435,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,1,1,0.012641740962862968,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,1,2,0.013009828515350819,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,1,3,0.013363796286284924,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,1,4,0.013464441522955894,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,1,5,0.014440932311117649,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,1,6,0.012833778746426105,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,1,7,0.013860995881259441,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,1,8,0.0137429628521204,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,1,9,0.013132474385201931,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,1,10,0.013390732929110527,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,1,11,0.013226381503045559,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,2,0,0.013784055598080158,0.0,23681.740234375
EleutherAI/pythia-160m,4,64,step64,162322944,12,12,0,2,1,0.013685321435332298,0.0,23681.740234375
