mpath,seed,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,0,0,0.013279024511575699,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,0,1,0.013002010993659496,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,0,2,0.013630727306008339,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,0,3,0.01363341324031353,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,0,4,0.015228415839374065,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,0,5,0.01350872591137886,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,0,6,0.013806595467031002,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,0,7,0.014222321100533009,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,0,8,0.013168406672775745,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,0,9,0.013627022504806519,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,0,10,0.013759803026914597,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,0,11,0.0127349141985178,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,0,12,0.013888691551983356,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,0,13,0.014221551828086376,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,0,14,0.013694043271243572,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,0,15,0.014752579852938652,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,1,0,0.013528249226510525,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,1,1,0.01335950568318367,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,1,2,0.014120911248028278,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,1,3,0.015171937644481659,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,1,4,0.012372714467346668,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,1,5,0.013803964480757713,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,1,6,0.014085241593420506,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,1,7,0.013005834072828293,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,1,8,0.013197945430874825,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,1,9,0.012835740111768246,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,1,10,0.014671687968075275,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,1,11,0.013167178258299828,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,1,12,0.014349980279803276,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,1,13,0.012703312560915947,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,1,14,0.013263571076095104,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,1,15,0.012757734395563602,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,2,0,0.015184768475592136,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,2,1,0.01476863119751215,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,2,2,0.013107968494296074,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,2,3,0.01399658340960741,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,2,4,0.015503582544624805,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,2,5,0.01358577236533165,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,2,6,0.013157283887267113,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,2,7,0.012251414358615875,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,2,8,0.012956779450178146,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,2,9,0.01380132045596838,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,2,10,0.014982614666223526,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,2,11,0.013220975175499916,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,2,12,0.013243984431028366,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,2,13,0.013857164420187473,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,2,14,0.014055009000003338,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,2,15,0.01336992159485817,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,3,0,0.01362131629139185,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,3,1,0.01516872737556696,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,3,2,0.014579283073544502,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,3,3,0.013931512832641602,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,3,4,0.014200516045093536,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,3,5,0.01508220937103033,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,3,6,0.01483969297260046,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,3,7,0.016243552789092064,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,3,8,0.012010429985821247,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,3,9,0.015278217382729053,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,3,10,0.013618651777505875,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,3,11,0.015186561271548271,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,3,12,0.014286692254245281,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,3,13,0.01443369872868061,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,3,14,0.013726424425840378,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,3,15,0.014244756661355495,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,4,0,0.013442551717162132,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,4,1,0.012992475181818008,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,4,2,0.014034832827746868,0.0,28230.119140625
EleutherAI/pythia-410m,9,16,step16,405334016,24,16,0,4,3,0.013588003814220428,0.0,28230.119140625
