mpath,seed,step,revision,n_params,n_layers,n_heads,sample,layer,head,ps,ar_acc,ar_mean_rank
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,0,0,0.013805338181555271,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,0,1,0.014122223481535912,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,0,2,0.014056178741157055,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,0,3,0.012851664796471596,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,1,0,0.013288659043610096,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,1,1,0.014925495721399784,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,1,2,0.014439226128160954,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,1,3,0.013581864535808563,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,2,0,0.013623779639601707,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,2,1,0.012341183610260487,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,2,2,0.013979562558233738,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,2,3,0.014572244137525558,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,3,0,0.010049562901258469,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,3,1,0.014119680039584637,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,3,2,0.013347378931939602,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,3,3,0.012375864200294018,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,4,0,0.009996764361858368,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,4,1,0.011347698047757149,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,4,2,0.010720775462687016,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,4,3,0.011114462278783321,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,5,0,0.010214954614639282,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,5,1,0.00973280519247055,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,5,2,0.008543037809431553,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,0,5,3,0.007599359378218651,0.0,26783.580078125
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,1,0,0,0.014280828647315502,0.0,24999.740234375
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,1,0,1,0.013644486665725708,0.0,24999.740234375
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,1,0,2,0.01382420863956213,0.0,24999.740234375
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,1,0,3,0.013274879194796085,0.0,24999.740234375
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,1,1,0,0.011449749581515789,0.0,24999.740234375
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,1,1,1,0.013301713392138481,0.0,24999.740234375
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,1,1,2,0.013280723243951797,0.0,24999.740234375
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,1,1,3,0.013742801733314991,0.0,24999.740234375
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,1,2,0,0.014366568066179752,0.0,24999.740234375
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,1,2,1,0.013111013919115067,0.0,24999.740234375
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,1,2,2,0.014749343506991863,0.0,24999.740234375
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,1,2,3,0.014329875819385052,0.0,24999.740234375
EleutherAI/pythia-14m,4,256,step256,14067712,6,4,1,3,0,0.011165738105773926,0.0,24999.740234375
